wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
10.473877,1,1,6,28,4,10.875999,3.368400,10.900500,12.534800,1
10.485723,1,1,6,28,4,11.878099,3.615800,11.826000,12.352500,1
10.498328,1,1,6,28,4,12.654402,4.477600,12.653800,12.620800,1
10.513153,1,1,6,28,4,14.720299,4.033700,13.930100,12.858400,1
10.527058,1,1,6,28,4,14.045100,4.632200,14.404700,14.359500,1
10.779402,1,1,6,28,4,252.088989,4.403200,237.001495,238.508102,1
11.030539,1,1,6,28,4,251.429199,9.077400,249.496094,264.684601,1
11.309637,1,1,6,28,4,278.965118,4.221900,267.711090,270.043091,1
13.070817,1,1,6,28,4,400.000000,8.016200,1704.027344,1715.644409,1
14.513076,1,1,6,28,4,400.000000,12.720400,1389.274048,1444.292603,1
15.996395,1,1,6,28,4,400.000000,14.296900,1419.707886,1474.112549,1
17.462256,1,1,6,28,4,400.000000,14.193500,1465.821045,1463.926758,1
19.295258,1,1,6,28,4,400.000000,18.223200,1771.731201,1836.638184,1
20.328866,1,1,6,28,4,400.000000,17.516701,1033.717651,1093.535767,1
20.350116,1,1,6,28,4,20.967699,19.013599,20.829100,19.826700,1
20.367966,1,1,6,28,4,18.085100,4.727100,17.971701,20.486099,1
20.410227,1,1,6,28,4,42.247299,3.513700,42.190701,41.795601,1
20.426930,1,1,6,28,4,16.595003,2.783200,16.561701,16.794600,1
20.441583,1,1,6,28,4,14.792700,2.800400,14.756800,15.597600,1
20.457014,1,1,6,28,4,15.385602,2.890700,15.310300,15.746000,1
20.474443,1,1,6,28,4,17.479298,2.992100,17.497499,16.783400,1
20.492167,1,1,6,28,4,17.594299,3.044500,17.538401,16.173000,1
20.979009,1,1,6,28,4,400.000000,2.756000,427.921600,429.576202,1
22.551987,1,1,6,28,4,400.000000,10.998300,1571.092041,1628.138550,1
24.255262,1,1,6,28,4,400.000000,15.907000,1642.105469,1643.829346,1
25.950381,1,1,6,28,4,400.000000,14.395900,1647.627441,1711.225830,1
27.685346,1,1,6,28,4,400.000000,17.798000,1680.378052,1728.494629,1
29.325565,1,1,6,28,4,400.000000,16.444201,1640.286743,1630.399536,1
30.361752,1,1,6,28,4,400.000000,13.823600,1036.086548,1099.171875,1
30.401414,1,1,6,28,4,39.585300,13.714800,39.576401,40.815601,1
30.439234,1,1,6,28,4,37.585201,3.477700,37.229099,36.767700,1
31.582852,1,1,6,28,4,400.000000,3.282500,1081.545532,1083.399170,1
33.325701,1,1,6,28,4,400.000000,9.701600,1695.371704,1757.916138,1
34.155903,1,1,6,28,4,400.000000,11.654600,828.304016,859.832397,1
34.488148,1,1,6,28,4,332.143311,8.453600,332.094513,346.339294,1
34.788591,1,1,6,28,4,300.339691,5.360100,286.159912,288.760803,1
35.041129,1,1,6,28,4,252.453506,8.255300,252.375107,258.917389,1
35.190899,1,1,6,28,4,149.631897,5.175300,149.662201,154.039307,1
35.469418,1,1,6,28,4,278.886108,4.042000,278.563812,281.440186,1
35.711856,0,3,6,0,0,240.002396,7.176700,239.895004,236.744797,1
36.006717,0,3,2,0,0,297.353088,21.729700,283.256012,283.462585,1
36.278844,0,3,2,0,0,271.976807,9.262500,269.866913,283.464691,1
37.274448,0,3,2,0,0,400.000000,5.803700,1.873000,117.046204,1
37.284993,0,3,2,0,0,11.585198,169.786407,1.873000,117.046204,1
37.291137,0,3,2,0,0,6.400801,5.271900,9.162100,117.046204,1
37.322106,0,3,2,0,0,30.900900,4.164800,7.428700,406.471710,1
37.605863,0,3,2,0,0,282.941620,3.393600,282.952606,308.755402,1
37.954879,0,3,2,0,0,348.982910,5.576500,347.170013,350.013489,1
38.242541,0,3,2,0,0,287.195007,11.308700,287.083893,285.124603,1
38.555698,0,3,2,0,0,313.151398,7.061500,297.980896,300.263397,1
38.855254,0,3,2,0,0,300.363098,9.155900,285.451996,298.436615,1
39.140865,0,3,2,0,0,286.175690,4.757600,286.127899,304.308197,1
39.439017,0,3,2,0,0,298.194397,5.985700,294.756409,281.277496,1
39.686337,0,3,2,0,0,247.306412,3.474400,247.327606,247.262207,1
39.906056,0,3,2,0,0,219.821503,5.966100,219.793900,234.590195,1
40.054042,0,3,2,0,0,147.942688,3.241700,147.898499,148.138000,1
40.272787,0,3,2,0,0,217.921494,4.146400,217.296707,217.775101,1
40.354840,0,3,2,0,0,82.041397,7.730400,81.899597,81.913803,1
40.386334,0,3,2,0,0,32.286201,4.014700,31.663601,32.505901,1
40.418189,0,3,2,0,0,31.836498,11.240400,31.793301,32.603100,1
40.450140,0,3,2,0,0,31.934700,2.926500,31.853001,32.551998,1
40.639201,0,3,2,0,0,188.927094,2.708000,188.903000,173.661102,1
40.893186,0,3,2,0,0,253.437485,4.742700,253.406204,266.113098,1
41.190571,0,3,2,0,0,297.204193,8.022700,297.142914,283.803589,1
41.399994,0,3,2,0,0,208.798599,5.580500,208.776794,206.919693,1
41.661464,0,3,2,0,0,262.830414,10.572600,231.637695,247.841797,1
41.947101,0,3,2,0,0,284.943787,5.264400,284.877502,305.522705,1
42.346046,0,3,2,0,0,398.494385,10.883800,368.109894,380.840912,1
42.710198,0,3,2,0,0,364.771820,8.133500,364.793488,373.561401,1
43.046206,0,3,2,0,0,335.276398,7.788200,318.269897,338.440186,1
43.380273,0,3,2,0,0,334.493896,7.096100,332.748199,314.078186,1
43.744423,0,3,2,0,0,365.103485,8.853100,365.163086,401.689606,1
44.060614,0,3,2,0,0,316.308929,3.751100,315.610992,316.760010,1
44.323441,0,3,2,0,0,262.460510,6.319600,262.390015,262.603790,1
44.663569,0,3,2,0,0,340.444092,4.033700,340.413300,339.312714,1
44.792352,0,3,2,0,0,128.727905,6.708300,115.813004,116.056999,1
44.911021,0,3,2,0,0,117.366699,3.882300,117.306801,131.371002,1
45.177472,0,3,2,0,0,267.791687,5.171300,267.829712,267.020294,1
45.494647,0,3,2,0,0,316.022827,6.960700,301.338593,303.122498,1
45.793000,0,3,2,0,0,298.809875,5.477400,285.362091,299.219910,1
46.108801,0,3,2,0,0,315.671997,7.138300,315.610901,302.559296,1
46.400435,0,3,2,0,0,291.151184,5.106100,291.061798,315.113403,1
46.709069,0,3,2,0,0,309.021790,10.288200,309.012299,281.670593,1
46.977577,0,3,2,0,0,268.509308,6.028300,267.208405,297.998413,1
47.262622,0,3,2,0,0,285.067108,7.917200,283.257111,285.067200,1
47.542823,0,3,2,0,0,281.131287,4.860800,280.655090,265.033691,1
47.793578,0,3,2,0,0,250.229507,6.350600,236.675201,251.091003,1
48.036195,0,3,2,0,0,243.134705,4.201400,221.732697,236.611603,1
48.276383,0,3,2,0,0,240.118500,3.517800,225.726395,248.132599,1
48.411245,0,3,2,0,0,134.883591,5.619500,134.843796,148.412399,1
48.625521,0,3,2,0,0,213.248199,3.085500,199.020096,200.099792,1
