fight,side,unit_id,instance,focus,alive,health,max_health,alive_ms,moving_ms,stunned_ms,shield_present_ms,positive_rate_modifier_ms,negative_rate_modifier_ms,basic_actions,active_actions,damage_basic_hp100,damage_skill_hp100,healing_hp100,shield_granted_hp100,shield_absorbed_hp100,overkill_hp100,applied_stun_packet_ms,dash_events,rate_modifier_events,received_healing_hp100,received_damage_hp100
6,0,wc_u_dragonkin_guardian,12582917,0,0,0,118000,15550,350,1700,2400,0,0,7,2,18994,0,0,48000,48000,0,0,0,0,0,118000
6,0,wc_u_elf_mage,12582918,0,0,0,69000,28400,1000,1250,0,0,0,16,3,64128,9415,0,0,0,0,3750,0,0,0,69000
6,1,wc_u_human_guardian,13631489,0,0,0,115500,8600,0,1250,1700,0,0,5,1,14768,0,0,20000,20000,0,0,0,0,0,115500
6,1,wc_u_dwarf_guardian,13631490,0,0,0,110000,13150,0,0,0,0,0,8,1,28025,0,0,0,0,0,3000,0,0,0,110000
6,1,wc_u_human_mage,13631491,0,1,51348,68200,28400,1000,0,0,0,0,17,2,57164,37352,0,0,0,2192,0,0,0,0,16852
6,1,wc_u_orc_mage,13631492,0,0,0,75000,17500,0,1250,0,0,0,9,2,33251,172318,0,0,0,0,0,0,0,0,75000
6,1,wc_u_elf_mage,13631493,1,1,3713,69000,28400,0,1250,0,0,0,19,3,61404,18560,0,0,0,5304,3750,0,0,0,65287
6,1,wc_u_halfling_mage,13631494,0,1,57000,57000,28400,900,0,0,0,0,20,3,66358,66800,0,0,0,14403,0,0,0,0,0
7,0,wc_u_human_guardian,14680065,0,0,0,115500,10650,0,1250,1700,0,0,7,1,28000,0,0,20000,20000,0,0,0,0,0,115500
7,0,wc_u_dwarf_guardian,14680066,0,0,0,110000,14850,0,0,0,0,0,9,2,31545,0,0,0,0,0,5000,0,0,0,110000
7,0,wc_u_human_mage,14680067,0,1,51774,68200,22600,1000,0,0,0,0,14,3,51487,69001,0,0,0,4893,0,0,0,0,16426
7,0,wc_u_orc_mage,14680068,0,0,0,75000,19550,0,0,0,0,0,12,2,48851,150958,0,0,0,1182,0,0,0,0,75000
7,0,wc_u_elf_mage,14680069,1,1,69000,69000,22600,0,0,0,0,0,14,2,52612,13766,0,0,0,0,2500,0,0,0,0
7,0,wc_u_halfling_mage,14680070,0,1,57000,57000,22600,900,0,0,0,0,16,3,52254,57526,0,0,0,4420,0,0,0,0,0
7,1,wc_u_human_warrior,15728641,0,0,0,98000,12500,0,1000,0,0,0,9,1,54351,11613,0,0,0,0,0,0,0,0,98000
7,1,wc_u_dwarf_warrior,15728642,0,0,0,100000,21100,2000,2000,0,0,0,12,2,71883,21361,0,0,0,7200,0,0,0,0,100000
7,1,wc_u_orc_warrior,15728643,0,0,0,95000,5100,0,400,0,1200,0,4,1,16641,0,0,0,0,0,0,0,1,0,95000
7,1,wc_u_halfling_warrior,15728644,0,0,0,76000,10850,1700,0,1900,0,0,8,1,50144,0,0,15000,15000,0,0,0,0,0,76000
7,1,wc_u_dragonkin_guardian,15728645,0,0,0,118000,19400,2200,3250,2400,0,0,10,2,29577,0,0,48000,48000,0,0,0,0,0,118000
7,1,wc_u_elf_mage,15728646,0,0,0,69000,22600,1000,0,0,0,0,15,2,59274,2082,0,0,0,5739,1250,0,0,0,69000
8,0,wc_u_human_warrior,16777217,0,0,0,98000,10650,0,1000,0,0,0,8,1,48312,11613,0,0,0,0,0,0,0,0,98000
8,0,wc_u_dwarf_warrior,16777218,0,0,0,100000,25000,2000,1000,0,0,0,16,3,110890,54899,0,0,0,4888,0,0,0,0,100000
8,0,wc_u_orc_warrior,16777219,0,0,0,95000,13600,1900,0,0,3800,0,10,2,53365,0,0,0,0,872,0,0,2,0,95000
8,0,wc_u_halfling_warrior,16777220,0,0,0,76000,5250,1700,550,1600,0,0,2,1,13000,0,0,15000,15000,0,0,0,0,0,76000
8,0,wc_u_dragonkin_guardian,16777221,0,0,0,118000,21250,2550,2250,4200,0,0,9,2,27882,0,0,48000,48000,0,0,0,0,0,118000
8,0,wc_u_elf_mage,16777222,0,0,0,69000,32300,1000,0,0,0,0,21,3,83805,6785,0,0,0,5186,2500,0,0,0,69000
8,1,wc_u_human_guardian,17825793,0,0,0,115500,8600,0,1250,1700,0,0,5,1,20000,0,0,20000,20000,0,0,0,0,0,115500
8,1,wc_u_dwarf_guardian,17825794,0,0,0,110000,13150,0,0,0,0,0,8,1,28025,0,0,0,0,0,3000,0,0,0,110000
8,1,wc_u_human_mage,17825795,0,0,0,68200,23150,2000,1250,0,0,0,11,3,32573,41967,0,0,0,14539,0,0,0,0,68200
8,1,wc_u_orc_mage,17825796,0,0,0,75000,26000,300,0,0,0,0,15,2,58756,137882,0,0,0,0,0,0,0,0,75000
8,1,wc_u_elf_mage,17825797,1,1,56037,69000,32300,0,0,0,0,0,23,3,80716,7115,0,0,0,12205,2500,0,0,0,12963
8,1,wc_u_halfling_mage,17825798,0,1,28112,57000,32300,900,0,0,0,0,23,4,72482,76484,0,0,0,0,0,0,0,0,28888
9,0,wc_u_human_guardian,18874369,0,0,0,207900,7250,0,1250,1600,0,0,4,1,19938,0,0,36000,36000,0,0,0,0,0,207900
9,0,wc_u_dwarf_guardian,18874370,0,0,0,198000,15050,0,200,0,0,0,9,2,56576,0,0,0,0,0,5000,0,0,0,198000
9,0,wc_u_human_mage,18874371,0,1,122760,122760,22150,1000,0,0,0,0,13,3,85705,191841,0,0,0,32157,0,0,0,0,0
9,0,wc_u_orc_mage,18874372,0,1,22180,135000,22150,1000,0,0,0,0,12,2,84593,242379,0,0,0,37384,0,0,0,0,112820
9,0,wc_u_elf_mage,18874373,1,1,97616,124200,22150,0,0,0,0,0,14,2,97169,26296,0,0,0,2628,2500,0,0,0,26584
9,0,wc_u_halfling_mage,18874374,0,1,102600,102600,22150,2650,0,0,0,0,13,3,77458,118845,0,0,0,5566,0,0,0,0,0
9,1,wc_u_human_warrior,19922945,0,0,0,176400,5100,0,1400,0,0,0,3,0,32610,0,0,0,0,0,0,0,0,0,176400
9,1,wc_u_dwarf_warrior,19922946,0,0,0,180000,15800,0,2000,0,0,0,10,2,98247,49316,0,0,0,9193,0,0,0,0,180000
9,1,wc_u_orc_warrior,19922947,0,0,0,171000,15350,1900,1500,0,5700,0,10,2,79386,0,0,0,0,9504,0,0,2,0,171000
9,1,wc_u_halfling_warrior,19922948,0,0,0,136800,18950,1700,0,3650,0,0,15,2,144075,0,0,54000,27000,0,0,0,0,0,136800
9,1,wc_u_dragonkin_guardian,19922949,0,0,0,212400,10650,0,1000,1500,0,0,6,1,28428,0,0,43200,43200,0,0,0,0,0,212400
9,1,wc_u_elf_mage,19922950,0,0,0,124200,22150,1000,0,0,0,0,14,2,103424,9818,0,0,0,0,2500,0,0,0,124200
10,0,wc_u_human_warrior,20971521,0,0,0,176400,9900,0,1000,0,0,0,7,1,76090,20903,0,0,0,0,0,0,0,0,176400
10,0,wc_u_dwarf_warrior,20971522,0,0,0,180000,15350,0,2500,0,0,0,8,2,86304,49316,0,0,0,0,0,0,0,0,180000
10,0,wc_u_orc_warrior,20971523,0,0,0,171000,17950,2850,0,0,6000,0,13,2,143106,0,0,0,0,0,0,0,2,0,171000
10,0,wc_u_halfling_warrior,20971524,0,0,0,136800,13100,2550,0,2800,0,0,8,2,60595,0,0,54000,54000,0,0,0,0,0,136800
10,0,wc_u_dragonkin_guardian,20971525,0,0,0,212400,6150,0,2250,1200,0,0,2,1,11520,0,0,43200,43200,0,0,0,0,0,212400
10,0,wc_u_elf_mage,20971526,0,0,0,124200,20300,1000,0,0,0,0,14,2,97585,5367,0,0,0,9948,1250,0,0,0,124200
10,1,wc_u_human_guardian,22020097,0,0,0,207900,7950,0,1250,1600,0,0,4,1,20492,0,0,36000,36000,0,0,0,0,0,207900
10,1,wc_u_dwarf_guardian,22020098,0,0,0,198000,14850,0,0,0,0,0,9,2,43884,0,0,0,0,0,4000,0,0,0,198000
10,1,wc_u_human_mage,22020099,0,1,39558,122760,20450,1000,0,0,0,0,12,2,70727,148357,0,0,0,18155,0,0,0,0,83202
10,1,wc_u_orc_mage,22020100,0,1,135000,135000,20450,1000,0,0,0,0,13,2,97935,321502,0,0,0,13693,0,0,0,0,0
10,1,wc_u_elf_mage,22020101,1,1,62516,124200,20450,0,0,0,0,0,12,2,78608,20486,0,0,0,0,2500,0,0,0,61684
10,1,wc_u_halfling_mage,22020102,0,1,102600,102600,20450,900,0,0,0,0,13,3,67086,131723,0,0,0,20910,0,0,0,0,0
11,0,wc_u_human_guardian,23068673,0,0,0,207900,10650,0,1250,1700,0,0,7,1,48184,0,0,36000,36000,0,0,0,0,0,207900
11,0,wc_u_dwarf_guardian,23068674,0,0,0,198000,14950,0,100,0,0,0,9,2,49224,0,0,0,0,0,4000,0,0,0,198000
11,0,wc_u_human_mage,23068675,0,0,0,122760,14200,0,0,0,0,0,9,2,53096,71378,0,0,0,27232,0,0,0,0,122760
11,0,wc_u_orc_mage,23068676,0,1,39760,135000,38750,1000,1250,0,0,0,24,4,148648,290328,0,0,0,14069,0,0,0,0,95240
11,0,wc_u_elf_mage,23068677,1,0,0,124200,28850,0,1250,0,0,0,17,2,107994,26893,0,0,0,0,2500,0,0,0,124200
11,0,wc_u_halfling_mage,23068678,0,0,0,102600,21350,0,0,0,0,0,15,3,86723,118332,0,0,0,0,0,0,0,0,102600
11,1,wc_u_human_warrior,24117249,0,0,0,176400,28850,2000,2000,0,0,0,18,4,225640,76468,0,0,0,33198,0,0,0,0,176400
11,1,wc_u_dwarf_warrior,24117250,0,0,0,180000,13100,0,1000,0,0,0,9,1,97928,22193,0,0,0,0,0,0,0,0,180000
11,1,wc_u_orc_warrior,24117251,0,0,0,171000,5100,0,400,0,1200,0,4,1,29952,0,0,0,0,0,0,0,1,0,171000
11,1,wc_u_halfling_warrior,24117252,0,0,0,136800,22550,3400,1250,6450,0,0,15,3,167888,0,0,81000,69546,5940,0,0,0,0,136800
11,1,wc_u_dragonkin_guardian,24117253,0,0,0,212400,10850,0,1000,1500,0,0,6,1,28800,0,0,43200,43200,0,0,0,0,0,212400
11,1,wc_u_elf_mage,24117254,0,0,0,124200,38750,1000,0,0,0,0,25,4,175065,26766,0,0,0,4251,5000,0,0,0,124200
12,0,wc_u_human_warrior,25165825,0,0,0,176400,13100,1000,1000,0,0,0,8,2,88046,20903,0,0,0,0,0,0,0,0,176400
12,0,wc_u_dwarf_warrior,25165826,0,0,0,180000,15350,1900,1000,0,0,0,9,2,89928,18658,0,0,0,6592,0,0,0,0,180000
12,0,wc_u_orc_warrior,25165827,0,0,0,171000,12200,0,0,0,3000,0,11,1,90624,0,0,0,0,0,0,0,1,0,171000
12,0,wc_u_halfling_warrior,25165828,0,0,0,136800,22150,1700,1250,6900,0,0,16,3,179170,0,0,81000,66765,5940,0,0,0,0,136800
12,0,wc_u_dragonkin_guardian,25165829,0,0,0,212400,6150,0,2250,1200,0,0,2,1,11148,0,0,43200,43200,0,0,0,0,0,212400
12,0,wc_u_elf_mage,25165830,0,0,0,124200,25350,1000,350,0,0,0,17,2,127175,18818,0,0,0,65,2500,0,0,0,124200
12,1,wc_u_human_guardian,26214401,0,0,0,207900,13350,0,0,2800,0,0,8,2,48738,0,0,72000,72000,0,0,0,0,0,207900
12,1,wc_u_dwarf_guardian,26214402,0,0,0,198000,6850,0,1250,0,0,0,3,1,12184,0,0,0,0,0,3000,0,0,0,198000
12,1,wc_u_human_mage,26214403,0,0,0,122760,14200,0,0,0,0,0,9,2,53096,137546,0,0,0,23011,0,0,0,0,122760
12,1,wc_u_orc_mage,26214404,0,1,78590,135000,25350,1000,0,0,0,0,15,3,87066,273539,0,0,0,67850,0,0,0,0,56410
12,1,wc_u_elf_mage,26214405,1,1,124200,124200,25350,0,0,0,0,0,16,3,109250,32714,0,0,0,820,3750,0,0,0,0
12,1,wc_u_halfling_mage,26214406,0,1,43200,102600,25350,900,1250,0,0,0,17,3,102166,144501,0,0,0,1243,0,0,0,0,59400
13,0,wc_u_human_guardian,27262977,0,0,0,207900,8450,0,1250,1700,0,0,5,1,34560,0,0,36000,36000,0,0,0,0,0,207900
13,0,wc_u_dwarf_guardian,27262978,0,0,0,198000,13350,0,0,0,0,0,8,1,50688,0,0,0,0,0,3000,0,0,0,198000
13,0,wc_u_human_mage,27262979,0,1,53425,122760,29100,0,0,0,0,0,17,3,101415,68576,0,0,0,27735,0,0,0,0,69335
13,0,wc_u_orc_mage,27262980,0,0,0,135000,18400,0,1250,0,0,0,10,2,61514,261894,0,0,0,0,0,0,0,0,135000
13,0,wc_u_elf_mage,27262981,1,1,116200,124200,29100,0,0,0,0,0,18,3,113127,24047,0,0,0,20429,2500,0,0,0,8000
13,0,wc_u_halfling_mage,27262982,0,1,50400,102600,29100,2050,1250,0,0,0,19,4,119383,165596,0,0,0,1660,0,0,0,0,52200
13,1,wc_u_human_warrior,28311553,0,0,0,176400,10650,0,1000,0,0,0,8,1,86960,20903,0,0,0,0,0,0,0,0,176400
13,1,wc_u_dwarf_warrior,28311554,0,0,0,180000,13100,0,1000,0,0,0,9,1,97224,22193,0,0,0,0,0,0,0,0,180000
13,1,wc_u_orc_warrior,28311555,0,0,0,171000,25000,1900,0,0,9000,0,20,3,227634,0,0,0,0,5186,0,0,3,0,171000
13,1,wc_u_halfling_warrior,28311556,0,0,0,136800,5250,1700,550,1600,0,0,2,1,22564,0,0,27000,27000,0,0,0,0,0,136800
13,1,wc_u_dragonkin_guardian,28311557,0,0,0,212400,20650,2550,2250,3150,0,0,9,2,47762,0,0,86400,86400,0,0,0,0,0,212400
13,1,wc_u_elf_mage,28311558,0,0,0,124200,29100,2000,0,0,0,0,18,3,127555,17640,0,0,0,5967,3750,0,0,0,124200
14,0,wc_u_human_warrior,29360129,0,0,0,176400,10650,0,1000,0,0,0,8,1,86960,20903,0,0,0,0,0,0,0,0,176400
14,0,wc_u_dwarf_warrior,29360130,0,0,0,180000,20650,2000,1000,0,0,0,13,2,156808,29655,0,0,0,8796,0,0,0,0,180000
14,0,wc_u_orc_warrior,29360131,0,0,0,171000,24500,1900,0,0,8600,0,20,3,219163,0,0,0,0,14153,0,0,3,0,171000
14,0,wc_u_halfling_warrior,29360132,0,0,0,136800,5250,1700,550,1600,0,0,2,1,22564,0,0,27000,27000,0,0,0,0,0,136800
14,0,wc_u_dragonkin_guardian,29360133,0,0,0,212400,15550,350,1700,2400,0,0,7,2,34188,0,0,86400,86400,0,0,0,0,0,212400
14,0,wc_u_elf_mage,29360134,0,0,0,124200,28400,1000,1250,0,0,0,17,3,122631,9762,0,0,0,7186,2500,0,0,0,124200
14,1,wc_u_human_guardian,30408705,0,0,0,207900,8450,0,1250,1700,0,0,5,1,26584,0,0,36000,36000,0,0,0,0,0,207900
14,1,wc_u_dwarf_guardian,30408706,0,0,0,198000,13150,0,0,0,0,0,8,1,50444,0,0,0,0,0,3000,0,0,0,198000
14,1,wc_u_human_mage,30408707,0,1,85226,122760,28400,1000,0,0,0,0,17,2,102886,67234,0,0,0,3948,0,0,0,0,37534
14,1,wc_u_orc_mage,30408708,0,0,0,135000,17200,0,1250,0,0,0,8,2,52026,310175,0,0,0,0,0,0,0,0,135000
14,1,wc_u_elf_mage,30408709,1,0,0,124200,26850,0,0,0,0,0,19,3,110526,33408,0,0,0,9551,3750,0,0,0,124200
14,1,wc_u_halfling_mage,30408710,0,1,102600,102600,28400,900,0,0,0,0,20,3,119451,128066,0,0,0,18095,0,0,0,0,0
15,0,wc_u_human_guardian,31457281,0,0,0,207900,10650,0,1250,1700,0,0,7,1,50400,0,0,36000,36000,0,0,0,0,0,207900
15,0,wc_u_dwarf_guardian,31457282,0,0,0,198000,14850,0,0,0,0,0,9,2,56780,0,0,0,0,0,5000,0,0,0,198000
15,0,wc_u_human_mage,31457283,0,1,93193,122760,22600,1000,0,0,0,0,14,3,92681,124201,0,0,0,8800,0,0,0,0,29567
15,0,wc_u_orc_mage,31457284,0,0,0,135000,19550,0,0,0,0,0,12,2,87931,271725,0,0,0,2131,0,0,0,0,135000
15,0,wc_u_elf_mage,31457285,1,1,124200,124200,22600,0,0,0,0,0,14,2,94702,24779,0,0,0,0,2500,0,0,0,0
15,0,wc_u_halfling_mage,31457286,0,1,102600,102600,22600,900,0,0,0,0,16,3,94056,103545,0,0,0,7959,0,0,0,0,0
15,1,wc_u_human_warrior,32505857,0,0,0,176400,12500,0,1000,0,0,0,9,1,97830,20903,0,0,0,0,0,0,0,0,176400
15,1,wc_u_dwarf_warrior,32505858,0,0,0,180000,21100,2000,2000,0,0,0,12,2,129389,38451,0,0,0,12956,0,0,0,0,180000
15,1,wc_u_orc_warrior,32505859,0,0,0,171000,5100,0,400,0,1200,0,4,1,29952,0,0,0,0,0,0,0,1,0,171000
15,1,wc_u_halfling_warrior,32505860,0,0,0,136800,10850,1700,0,1900,0,0,8,1,90256,0,0,27000,27000,0,0,0,0,0,136800
15,1,wc_u_dragonkin_guardian,32505861,0,0,0,212400,19400,2200,3250,2400,0,0,10,2,53236,0,0,86400,86400,0,0,0,0,0,212400
15,1,wc_u_elf_mage,32505862,0,0,0,124200,22600,1000,0,0,0,0,15,2,106699,3751,0,0,0,10318,1250,0,0,0,124200
16,0,wc_u_human_warrior,33554433,0,0,0,176400,10650,0,1000,0,0,0,8,1,86960,20903,0,0,0,0,0,0,0,0,176400
16,0,wc_u_dwarf_warrior,33554434,0,0,0,180000,25000,2000,1000,0,0,0,16,3,199599,98821,0,0,0,8796,0,0,0,0,180000
16,0,wc_u_orc_warrior,33554435,0,0,0,171000,13600,1900,0,0,3950,0,10,2,96061,0,0,0,0,1561,0,0,2,0,171000
16,0,wc_u_halfling_warrior,33554436,0,0,0,136800,5250,1700,550,1600,0,0,2,1,23400,0,0,27000,27000,0,0,0,0,0,136800
16,0,wc_u_dragonkin_guardian,33554437,0,0,0,212400,21250,2550,2250,4200,0,0,9,2,50188,0,0,86400,86400,0,0,0,0,0,212400
16,0,wc_u_elf_mage,33554438,0,0,0,124200,32300,1000,0,0,0,0,21,3,150848,12213,0,0,0,9334,2500,0,0,0,124200
16,1,wc_u_human_guardian,34603009,0,0,0,207900,8450,0,1250,1700,0,0,5,1,36000,0,0,36000,36000,0,0,0,0,0,207900
16,1,wc_u_dwarf_guardian,34603010,0,0,0,198000,13150,0,0,0,0,0,8,1,50444,0,0,0,0,0,3000,0,0,0,198000
16,1,wc_u_human_mage,34603011,0,0,0,122760,23150,2000,1250,0,0,0,11,3,58631,75546,0,0,0,26163,0,0,0,0,122760
16,1,wc_u_orc_mage,34603012,0,0,0,135000,26000,300,0,0,0,0,15,2,105761,248186,0,0,0,0,0,0,0,0,135000
16,1,wc_u_elf_mage,34603013,1,1,100867,124200,32300,0,0,0,0,0,23,3,145288,12807,0,0,0,21974,2500,0,0,0,23333
16,1,wc_u_halfling_mage,34603014,0,1,50600,102600,32300,900,0,0,0,0,23,4,130464,137673,0,0,0,0,0,0,0,0,52000
17,0,wc_u_human_guardian,35651585,0,0,0,115500,5950,0,0,900,0,2450,4,1,11076,0,0,20000,20000,0,0,0,0,0,115500
17,0,wc_u_dwarf_guardian,35651586,0,0,0,110000,15300,5250,0,0,0,0,5,1,13884,0,0,0,0,0,1000,0,0,0,110000
17,0,wc_u_human_mage,35651587,0,0,0,68200,24550,2000,0,0,0,0,14,3,45100,64291,0,0,0,4786,0,0,0,0,68200
17,0,wc_u_orc_mage,35651588,0,0,0,75000,22650,0,0,0,0,3000,15,2,57221,85709,0,0,0,4090,0,0,0,0,75000
17,0,wc_u_elf_mage,35651589,1,0,0,69000,18250,0,0,0,0,0,13,2,51072,9540,0,0,0,0,2500,0,0,0,69000
17,0,wc_u_halfling_mage,35651590,0,0,0,57000,9550,0,0,0,0,0,6,1,18235,0,0,0,0,0,0,0,0,0,57000
17,1,wc_u_dragonkin_guardian,36700161,0,0,0,118000,7050,0,2250,1200,0,0,3,1,9497,0,0,24000,24000,0,0,0,0,0,118000
17,1,wc_u_elf_rogue,36700162,0,0,0,79000,14100,800,0,0,0,0,14,2,89341,0,0,0,0,4668,0,2,0,0,79000
17,1,wc_u_elf_ranger,36700163,0,1,67000,67000,24550,2700,0,0,0,0,19,1,106686,0,0,0,0,1050,0,1,0,0,0
17,1,wc_u_dwarf_ranger,36700164,0,1,32727,76000,24550,3300,0,0,0,0,14,3,81322,39955,0,0,0,10263,0,0,0,0,43273
17,1,wc_u_halfling_ranger,36700165,0,0,0,59000,20200,2400,1250,0,0,0,13,2,55022,0,0,0,0,0,0,0,2,0,59000
17,1,wc_u_dragonkin_ranger,36700166,0,1,15145,72000,24550,4000,0,0,0,0,15,3,88774,24103,0,0,0,16031,0,0,0,0,56855
18,0,wc_u_dragonkin_guardian,37748737,0,0,0,118000,7050,0,2250,1200,0,0,3,1,9497,0,0,24000,24000,0,0,0,0,0,118000
18,0,wc_u_elf_rogue,37748738,0,0,0,79000,12000,800,1000,0,0,0,11,2,68785,0,0,0,0,4668,0,2,0,0,79000
18,0,wc_u_elf_ranger,37748739,0,1,67000,67000,23750,900,0,0,0,0,20,1,115237,0,0,0,0,1911,0,1,0,0,0
18,0,wc_u_dwarf_ranger,37748740,0,1,51818,76000,23750,1100,0,0,0,0,14,4,89017,53221,0,0,0,0,0,0,0,0,24182
18,0,wc_u_halfling_ranger,37748741,0,0,0,59000,15600,800,1100,0,0,0,12,1,49334,0,0,0,0,0,0,0,1,0,59000
18,0,wc_u_dragonkin_ranger,37748742,0,1,21287,72000,23750,1000,0,0,0,0,16,3,95392,14217,0,0,0,25425,0,0,0,0,50713
18,1,wc_u_human_guardian,38797313,0,0,0,115500,5950,0,0,900,0,2450,4,1,11076,0,0,20000,20000,0,0,0,0,0,115500
18,1,wc_u_dwarf_guardian,38797314,0,0,0,110000,12000,0,0,0,0,0,7,1,21342,0,0,0,0,0,2000,0,0,0,110000
18,1,wc_u_human_mage,38797315,0,0,0,68200,15700,2000,0,0,0,0,8,2,25525,33574,0,0,0,2117,0,0,0,0,68200
18,1,wc_u_orc_mage,38797316,0,0,0,75000,23750,2000,0,0,0,0,14,2,52058,109459,0,0,0,0,0,0,0,0,75000
18,1,wc_u_elf_mage,38797317,1,0,0,69000,19650,1000,0,0,0,0,13,2,46336,9540,0,0,0,2009,2500,0,0,0,69000
18,1,wc_u_halfling_mage,38797318,0,0,0,57000,10200,0,0,0,0,0,7,1,21985,0,0,0,0,0,0,0,0,0,57000
19,0,wc_u_human_guardian,39845889,0,0,0,115500,5100,0,0,900,0,1600,3,1,7384,0,0,20000,20000,0,0,0,0,0,115500
19,0,wc_u_dwarf_guardian,39845890,0,0,0,110000,10550,0,0,0,0,0,7,1,20310,0,0,0,0,0,1000,0,0,0,110000
19,0,wc_u_human_mage,39845891,0,0,0,68200,23000,5000,0,0,0,0,9,3,30090,33750,0,0,0,0,0,0,0,0,68200
19,0,wc_u_orc_mage,39845892,0,0,0,75000,23450,1000,0,0,0,2150,15,1,55813,18464,0,0,0,5286,0,0,0,0,75000
19,0,wc_u_elf_mage,39845893,1,0,0,69000,16600,0,0,0,0,0,11,2,38136,9903,0,0,0,3390,1250,0,0,0,69000
19,0,wc_u_halfling_mage,39845894,0,0,0,57000,14400,0,0,0,0,1700,11,2,26211,13034,0,0,0,0,0,0,0,0,57000
19,1,wc_u_dragonkin_guardian,40894465,0,0,0,118000,14850,2200,1000,2950,0,0,7,2,23335,0,0,48000,48000,0,0,0,0,0,118000
19,1,wc_u_elf_rogue,40894466,0,0,0,79000,5000,800,300,0,0,0,4,1,25489,0,0,0,0,0,0,1,0,0,79000
19,1,wc_u_elf_ranger,40894467,0,1,35547,67000,23450,2700,0,0,0,0,19,0,98348,0,0,0,0,12610,0,0,0,0,31453
19,1,wc_u_dwarf_ranger,40894468,0,1,76000,76000,23450,2200,0,0,0,0,15,4,91073,39449,0,0,0,19025,0,0,0,0,0
19,1,wc_u_halfling_ranger,40894469,0,1,59000,59000,23450,1600,0,0,0,0,20,3,94852,0,0,0,0,406,0,0,3,0,0
19,1,wc_u_dragonkin_ranger,40894470,0,1,47358,72000,23450,2000,0,0,0,0,14,3,87260,34894,0,0,0,0,0,0,0,0,24642
20,0,wc_u_dragonkin_guardian,41943041,0,0,0,118000,7400,0,2250,1200,0,0,3,1,9394,0,0,24000,24000,0,0,0,0,0,118000
20,0,wc_u_elf_rogue,41943042,0,0,0,79000,12200,800,1000,0,0,0,11,2,68785,0,0,0,0,4668,0,2,0,0,79000
20,0,wc_u_elf_ranger,41943043,0,1,67000,67000,23600,900,0,0,0,0,18,1,97930,0,0,0,0,0,0,1,0,0,0
20,0,wc_u_dwarf_ranger,41943044,0,1,76000,76000,23600,1100,0,0,0,0,13,4,76799,47652,0,0,0,5569,0,0,0,0,0
20,0,wc_u_halfling_ranger,41943045,0,1,30273,59000,23600,800,0,0,0,0,18,3,84229,0,0,0,0,0,0,0,3,0,28727
20,0,wc_u_dragonkin_ranger,41943046,0,0,0,72000,21850,1000,1250,0,0,0,15,3,83051,26860,0,0,0,9452,0,0,0,0,72000
20,1,wc_u_human_guardian,42991617,0,0,0,115500,12600,1000,0,3550,0,3500,6,2,19212,0,0,40000,40000,0,0,0,0,0,115500
20,1,wc_u_dwarf_guardian,42991618,0,0,0,110000,4750,0,0,0,0,0,3,1,6770,0,0,0,0,0,2000,0,0,0,110000
20,1,wc_u_human_mage,42991619,0,0,0,68200,17200,2000,0,0,0,0,9,2,29979,29483,0,0,0,0,0,0,0,0,68200
20,1,wc_u_orc_mage,42991620,0,0,0,75000,23600,2000,0,0,0,3000,15,2,51504,85277,0,0,0,5992,0,0,0,0,75000
20,1,wc_u_elf_mage,42991621,1,0,0,69000,19650,2000,0,0,0,0,12,2,43981,7904,0,0,0,0,2500,0,0,0,69000
20,1,wc_u_halfling_mage,42991622,0,0,0,57000,10200,0,0,0,0,0,8,1,23617,0,0,0,0,1265,0,0,0,0,57000
21,0,wc_u_human_guardian,44040193,0,0,0,115500,5950,0,0,900,0,2450,4,1,11076,0,0,20000,20000,0,0,0,0,0,115500
21,0,wc_u_dwarf_guardian,44040194,0,0,0,110000,15400,5350,0,0,0,0,5,1,13884,0,0,0,0,0,1000,0,0,0,110000
21,0,wc_u_human_mage,44040195,0,0,0,68200,25550,2000,0,0,0,0,15,3,48314,68654,0,0,0,19514,0,0,0,0,68200
21,0,wc_u_orc_mage,44040196,0,0,0,75000,18950,0,0,0,0,3000,13,2,53195,109891,0,0,0,0,0,0,0,0,75000
21,0,wc_u_elf_mage,44040197,1,0,0,69000,22250,0,0,0,0,1150,16,2,64164,9540,0,0,0,0,2500,0,0,0,69000
21,0,wc_u_halfling_mage,44040198,0,0,0,57000,9550,0,0,0,0,0,6,1,18235,0,0,0,0,0,0,0,0,0,57000
21,1,wc_u_dragonkin_guardian,45088769,0,0,0,118000,7050,0,2250,1200,0,0,3,1,9497,0,0,24000,24000,0,0,0,0,0,118000
21,1,wc_u_elf_rogue,45088770,0,0,0,79000,14100,800,0,0,0,0,14,2,89341,0,0,0,0,4668,0,2,0,0,79000
21,1,wc_u_elf_ranger,45088771,0,1,42818,67000,25550,2700,0,0,0,0,20,1,98728,0,0,0,0,16488,0,1,0,0,24182
21,1,wc_u_dwarf_ranger,45088772,0,0,0,76000,23100,3300,1250,0,0,0,12,2,75129,26512,0,0,0,0,0,0,0,0,76000
21,1,wc_u_halfling_ranger,45088773,0,1,15727,59000,25550,2400,0,0,0,0,19,3,88202,0,0,0,0,0,0,0,3,0,43273
21,1,wc_u_dragonkin_ranger,45088774,0,1,15502,72000,25550,4000,0,0,0,0,15,2,83493,23798,0,0,0,9611,0,0,0,0,56498
