wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
30.393920,0,1,0,0,0,16.666901,3.061100,4.858600,16.257000,1
30.410448,0,1,0,0,0,16.666698,3.202400,6.307400,16.902201,1
30.427126,0,1,0,0,0,16.666800,4.083000,5.141700,17.450001,1
30.443752,0,1,0,0,0,16.666800,2.859800,4.750100,15.635400,1
30.460539,0,1,0,0,0,16.671598,2.622500,4.872200,16.499701,1
30.477085,0,1,0,0,0,16.666800,2.668600,4.674800,16.848900,1
30.494470,0,1,0,0,0,16.666702,2.715600,4.501600,16.538700,1
30.510436,0,1,0,0,0,16.666800,3.731000,4.865000,17.395700,1
30.527204,0,1,0,0,0,16.666698,2.953300,4.686400,15.917000,1
30.544141,0,1,0,0,0,16.666901,2.706600,4.487600,16.736300,1
30.560439,0,1,0,0,0,16.666901,2.964000,5.100200,17.059799,1
30.577140,0,1,0,0,0,16.666901,2.640800,5.435600,16.238600,1
30.593809,0,1,0,0,0,16.666698,2.835000,6.918100,16.673800,1
30.610596,0,1,0,0,0,16.666901,3.563400,5.280300,16.818199,1
30.627215,0,1,0,0,0,16.666800,2.869100,6.620200,16.633801,1
30.643774,0,1,0,0,0,16.666901,3.134200,4.621800,17.007500,1
30.660645,0,1,0,0,0,16.666800,2.716800,4.992600,16.244801,1
30.677134,0,1,0,0,0,16.666800,2.996500,4.935700,17.009600,1
30.693794,0,1,0,0,0,16.666901,3.064700,4.367300,16.332800,1
30.710465,0,1,0,0,0,16.667002,2.738100,5.529800,16.723000,1
30.727168,0,1,0,0,0,16.666800,2.652300,4.979000,16.617500,1
30.743800,0,1,0,0,0,16.666800,2.668600,5.799200,16.702499,1
30.760443,0,1,0,0,0,16.666800,2.683100,5.301200,16.726999,1
30.777185,0,1,0,0,0,16.666901,3.177500,4.816500,16.761801,1
30.793884,0,1,0,0,0,16.666897,2.652700,5.595100,16.529499,1
30.810429,0,1,0,0,0,16.666803,2.901300,5.432600,16.687099,1
30.827378,0,1,0,0,0,16.666698,2.743900,4.860600,16.477100,1
