seed,round,seat,trait,count,value
28,11,2,ranger,1,0
28,11,3,human,1,0
28,11,3,elf,1,0
28,11,3,dwarf,1,0
28,11,3,orc,2,1000
28,11,3,guardian,2,15
28,11,3,warrior,1,0
28,11,3,ranger,1,0
28,11,3,rogue,1,0
28,11,4,human,1,0
28,11,4,elf,2,1000
28,11,4,dwarf,2,10
28,11,4,guardian,1,0
28,11,4,warrior,1,0
28,11,4,ranger,2,1500
28,11,4,rogue,1,0
28,11,5,human,2,1000
28,11,5,dwarf,3,10
28,11,5,halfling,1,0
28,11,5,guardian,2,15
28,11,5,warrior,2,1500
28,11,5,ranger,2,1500
28,11,6,elf,1,0
28,11,6,dwarf,2,10
28,11,6,orc,2,1000
28,11,6,dragonkin,1,0
28,11,6,guardian,3,15
28,11,6,warrior,2,1500
28,11,6,ranger,1,0
28,11,7,elf,1,0
28,11,7,dwarf,2,10
28,11,7,orc,2,1000
28,11,7,guardian,2,15
28,11,7,warrior,2,1500
28,11,7,ranger,1,0
28,12,0,human,1,0
28,12,0,elf,1,0
28,12,0,halfling,2,1000
28,12,0,dragonkin,1,0
28,12,0,guardian,2,15
28,12,0,ranger,2,1500
28,12,0,rogue,1,0
28,12,1,human,2,1000
28,12,1,dwarf,2,10
28,12,1,halfling,2,1000
28,12,1,guardian,1,0
28,12,1,warrior,2,1500
28,12,1,ranger,2,1500
28,12,1,rogue,1,0
28,12,2,human,1,0
28,12,2,elf,1,0
28,12,2,dwarf,1,0
28,12,2,orc,2,1000
28,12,2,dragonkin,1,0
28,12,2,guardian,4,30
28,12,2,warrior,1,0
28,12,2,ranger,1,0
28,12,3,human,1,0
28,12,3,elf,1,0
28,12,3,dwarf,1,0
28,12,3,orc,2,1000
28,12,3,guardian,2,15
28,12,3,warrior,1,0
28,12,3,ranger,1,0
28,12,3,rogue,1,0
28,12,4,human,1,0
28,12,4,elf,2,1000
28,12,4,dwarf,2,10
28,12,4,guardian,1,0
28,12,4,warrior,1,0
28,12,4,ranger,2,1500
28,12,4,rogue,1,0
28,12,5,human,2,1000
28,12,5,dwarf,3,10
28,12,5,halfling,1,0
28,12,5,guardian,2,15
28,12,5,warrior,2,1500
28,12,5,ranger,2,1500
28,12,6,elf,1,0
28,12,6,dwarf,2,10
28,12,6,orc,2,1000
28,12,6,halfling,1,0
28,12,6,guardian,2,15
28,12,6,warrior,2,1500
28,12,6,ranger,2,1500
28,12,7,elf,1,0
28,12,7,dwarf,2,10
28,12,7,orc,2,1000
28,12,7,guardian,2,15
28,12,7,warrior,2,1500
28,12,7,ranger,1,0
28,13,0,human,1,0
28,13,0,elf,1,0
28,13,0,halfling,2,1000
28,13,0,dragonkin,1,0
28,13,0,guardian,2,15
28,13,0,ranger,2,1500
28,13,0,rogue,1,0
28,13,1,human,2,1000
28,13,1,dwarf,2,10
28,13,1,halfling,2,1000
28,13,1,guardian,1,0
28,13,1,warrior,2,1500
28,13,1,ranger,2,1500
28,13,1,rogue,1,0
28,13,2,human,1,0
28,13,2,elf,1,0
28,13,2,dwarf,1,0
28,13,2,orc,2,1000
28,13,2,dragonkin,1,0
28,13,2,guardian,4,30
28,13,2,warrior,1,0
28,13,2,ranger,1,0
28,13,3,human,1,0
28,13,3,elf,1,0
28,13,3,dwarf,1,0
28,13,3,orc,2,1000
28,13,3,guardian,2,15
28,13,3,warrior,1,0
28,13,3,ranger,1,0
28,13,3,rogue,1,0
28,13,4,human,1,0
28,13,4,elf,2,1000
28,13,4,dwarf,2,10
28,13,4,guardian,1,0
28,13,4,warrior,1,0
28,13,4,ranger,2,1500
28,13,4,rogue,1,0
28,13,5,human,1,0
28,13,5,elf,1,0
28,13,5,dwarf,2,10
28,13,5,halfling,1,0
28,13,5,warrior,2,1500
28,13,5,ranger,3,1500
28,13,6,elf,1,0
28,13,6,dwarf,2,10
28,13,6,orc,2,1000
28,13,6,halfling,1,0
28,13,6,guardian,2,15
28,13,6,warrior,2,1500
28,13,6,ranger,2,1500
28,13,7,elf,1,0
28,13,7,dwarf,2,10
28,13,7,orc,2,1000
28,13,7,guardian,2,15
28,13,7,warrior,2,1500
28,13,7,ranger,1,0
28,14,0,human,1,0
28,14,0,elf,1,0
28,14,0,halfling,2,1000
28,14,0,dragonkin,1,0
28,14,0,guardian,2,15
28,14,0,ranger,2,1500
28,14,0,rogue,1,0
28,14,1,human,2,1000
28,14,1,dwarf,2,10
28,14,1,halfling,2,1000
28,14,1,guardian,1,0
28,14,1,warrior,2,1500
28,14,1,ranger,2,1500
28,14,1,rogue,1,0
28,14,2,human,1,0
28,14,2,elf,1,0
28,14,2,dwarf,1,0
28,14,2,orc,2,1000
28,14,2,dragonkin,1,0
28,14,2,guardian,4,30
28,14,2,warrior,1,0
28,14,2,ranger,1,0
28,14,3,human,1,0
28,14,3,elf,1,0
28,14,3,dwarf,1,0
28,14,3,orc,2,1000
28,14,3,guardian,2,15
28,14,3,warrior,1,0
28,14,3,ranger,1,0
28,14,3,rogue,1,0
28,14,4,human,1,0
28,14,4,elf,2,1000
28,14,4,dwarf,2,10
28,14,4,guardian,1,0
28,14,4,warrior,1,0
28,14,4,ranger,2,1500
28,14,4,rogue,1,0
28,14,5,human,1,0
28,14,5,elf,1,0
28,14,5,dwarf,2,10
28,14,5,halfling,1,0
28,14,5,warrior,2,1500
28,14,5,ranger,3,1500
28,14,6,elf,1,0
28,14,6,dwarf,2,10
28,14,6,orc,2,1000
28,14,6,halfling,1,0
28,14,6,guardian,2,15
28,14,6,warrior,2,1500
28,14,6,ranger,2,1500
28,14,7,elf,1,0
28,14,7,dwarf,2,10
28,14,7,orc,2,1000
28,14,7,guardian,2,15
28,14,7,warrior,2,1500
28,14,7,ranger,1,0
28,15,0,human,1,0
28,15,0,elf,1,0
28,15,0,halfling,2,1000
28,15,0,dragonkin,1,0
28,15,0,guardian,2,15
28,15,0,ranger,2,1500
28,15,0,rogue,1,0
28,15,1,human,2,1000
28,15,1,dwarf,2,10
28,15,1,halfling,2,1000
28,15,1,guardian,1,0
28,15,1,warrior,2,1500
28,15,1,ranger,2,1500
28,15,1,rogue,1,0
28,15,2,human,1,0
28,15,2,elf,1,0
28,15,2,dwarf,1,0
28,15,2,orc,2,1000
28,15,2,dragonkin,1,0
28,15,2,guardian,4,30
28,15,2,warrior,1,0
28,15,2,ranger,1,0
28,15,3,human,1,0
28,15,3,elf,1,0
28,15,3,dwarf,1,0
28,15,3,orc,2,1000
28,15,3,guardian,2,15
28,15,3,warrior,1,0
28,15,3,ranger,1,0
28,15,3,rogue,1,0
28,15,4,elf,2,1000
28,15,4,dwarf,2,10
28,15,4,halfling,1,0
28,15,4,guardian,1,0
28,15,4,ranger,3,1500
28,15,4,rogue,1,0
28,15,5,human,1,0
28,15,5,elf,1,0
28,15,5,dwarf,2,10
28,15,5,halfling,1,0
28,15,5,warrior,2,1500
28,15,5,ranger,3,1500
28,15,6,elf,1,0
28,15,6,dwarf,2,10
28,15,6,orc,2,1000
28,15,6,halfling,1,0
28,15,6,guardian,2,15
28,15,6,warrior,2,1500
28,15,6,ranger,2,1500
28,15,7,elf,1,0
28,15,7,dwarf,2,10
28,15,7,orc,2,1000
28,15,7,guardian,2,15
28,15,7,warrior,2,1500
28,15,7,ranger,1,0
28,16,0,human,1,0
28,16,0,elf,1,0
28,16,0,halfling,2,1000
28,16,0,dragonkin,1,0
28,16,0,guardian,2,15
28,16,0,ranger,2,1500
28,16,0,rogue,1,0
28,16,1,human,2,1000
28,16,1,dwarf,2,10
28,16,1,halfling,2,1000
28,16,1,guardian,1,0
28,16,1,warrior,2,1500
28,16,1,ranger,2,1500
28,16,1,rogue,1,0
28,16,2,human,1,0
28,16,2,elf,1,0
28,16,2,dwarf,1,0
28,16,2,orc,2,1000
28,16,2,dragonkin,1,0
28,16,2,guardian,4,30
28,16,2,warrior,1,0
28,16,2,ranger,1,0
28,16,3,human,1,0
28,16,3,elf,1,0
28,16,3,dwarf,1,0
28,16,3,orc,2,1000
28,16,3,guardian,2,15
28,16,3,warrior,1,0
28,16,3,ranger,1,0
28,16,3,rogue,1,0
28,16,4,elf,2,1000
28,16,4,dwarf,2,10
28,16,4,halfling,1,0
28,16,4,guardian,1,0
28,16,4,ranger,3,1500
28,16,4,rogue,1,0
28,16,5,human,1,0
28,16,5,elf,1,0
28,16,5,dwarf,2,10
28,16,5,halfling,1,0
28,16,5,warrior,2,1500
28,16,5,ranger,3,1500
28,16,6,elf,1,0
28,16,6,dwarf,2,10
28,16,6,orc,2,1000
28,16,6,halfling,1,0
28,16,6,guardian,2,15
28,16,6,warrior,2,1500
28,16,6,ranger,2,1500
28,16,7,elf,1,0
28,16,7,dwarf,2,10
28,16,7,orc,2,1000
28,16,7,guardian,2,15
28,16,7,warrior,2,1500
28,16,7,ranger,1,0
28,17,0,human,1,0
28,17,0,elf,1,0
28,17,0,halfling,2,1000
28,17,0,dragonkin,1,0
28,17,0,guardian,2,15
28,17,0,ranger,2,1500
28,17,0,rogue,1,0
28,17,1,human,2,1000
28,17,1,dwarf,2,10
28,17,1,halfling,2,1000
28,17,1,guardian,1,0
28,17,1,warrior,2,1500
28,17,1,ranger,2,1500
28,17,1,rogue,1,0
28,17,2,human,1,0
28,17,2,elf,1,0
28,17,2,dwarf,1,0
28,17,2,orc,2,1000
28,17,2,dragonkin,1,0
28,17,2,guardian,4,30
28,17,2,warrior,1,0
28,17,2,ranger,1,0
28,17,3,human,1,0
28,17,3,elf,1,0
28,17,3,dwarf,2,10
28,17,3,orc,2,1000
28,17,3,guardian,2,15
28,17,3,warrior,1,0
28,17,3,ranger,2,1500
28,17,3,rogue,1,0
28,17,4,elf,2,1000
28,17,4,dwarf,2,10
28,17,4,halfling,1,0
28,17,4,guardian,1,0
28,17,4,ranger,3,1500
28,17,4,rogue,1,0
28,17,5,human,1,0
28,17,5,elf,1,0
28,17,5,dwarf,2,10
28,17,5,halfling,1,0
28,17,5,warrior,2,1500
28,17,5,ranger,3,1500
28,17,6,elf,1,0
28,17,6,dwarf,2,10
28,17,6,orc,2,1000
28,17,6,halfling,1,0
28,17,6,guardian,2,15
28,17,6,warrior,2,1500
28,17,6,ranger,2,1500
28,17,7,elf,1,0
28,17,7,dwarf,2,10
28,17,7,orc,2,1000
28,17,7,guardian,2,15
28,17,7,warrior,2,1500
28,17,7,ranger,1,0
28,18,0,human,1,0
28,18,0,elf,1,0
28,18,0,halfling,2,1000
28,18,0,dragonkin,1,0
28,18,0,guardian,2,15
28,18,0,ranger,2,1500
28,18,0,rogue,1,0
28,18,1,human,2,1000
28,18,1,dwarf,2,10
28,18,1,halfling,2,1000
28,18,1,guardian,1,0
28,18,1,warrior,2,1500
28,18,1,ranger,2,1500
28,18,1,rogue,1,0
28,18,2,human,1,0
28,18,2,elf,1,0
28,18,2,dwarf,1,0
28,18,2,orc,2,1000
28,18,2,dragonkin,1,0
28,18,2,guardian,4,30
28,18,2,warrior,1,0
28,18,2,ranger,1,0
28,18,3,human,1,0
28,18,3,elf,1,0
28,18,3,dwarf,2,10
28,18,3,orc,2,1000
28,18,3,guardian,2,15
28,18,3,warrior,1,0
28,18,3,ranger,2,1500
28,18,3,rogue,1,0
28,18,4,elf,2,1000
28,18,4,dwarf,2,10
28,18,4,halfling,1,0
28,18,4,guardian,1,0
28,18,4,ranger,3,1500
28,18,4,rogue,1,0
28,18,5,human,1,0
28,18,5,elf,1,0
28,18,5,dwarf,2,10
28,18,5,halfling,1,0
28,18,5,warrior,2,1500
28,18,5,ranger,3,1500
28,18,6,elf,1,0
28,18,6,dwarf,2,10
28,18,6,orc,2,1000
28,18,6,halfling,1,0
28,18,6,guardian,2,15
28,18,6,warrior,2,1500
28,18,6,ranger,2,1500
28,18,7,elf,2,1000
28,18,7,dwarf,2,10
28,18,7,orc,2,1000
28,18,7,guardian,2,15
28,18,7,warrior,2,1500
28,18,7,ranger,1,0
28,18,7,priest,1,0
28,19,0,human,1,0
28,19,0,elf,1,0
28,19,0,halfling,2,1000
28,19,0,dragonkin,1,0
28,19,0,guardian,2,15
28,19,0,ranger,2,1500
28,19,0,rogue,1,0
28,19,1,human,2,1000
28,19,1,dwarf,2,10
28,19,1,halfling,2,1000
28,19,1,guardian,1,0
28,19,1,warrior,2,1500
28,19,1,ranger,2,1500
28,19,1,rogue,1,0
28,19,2,elf,1,0
28,19,2,dwarf,1,0
28,19,2,orc,2,1000
28,19,2,halfling,1,0
28,19,2,dragonkin,1,0
28,19,2,guardian,3,15
28,19,2,warrior,2,1500
28,19,2,ranger,1,0
28,19,3,human,1,0
28,19,3,elf,1,0
28,19,3,dwarf,2,10
28,19,3,orc,2,1000
28,19,3,guardian,2,15
28,19,3,warrior,1,0
28,19,3,ranger,2,1500
28,19,3,rogue,1,0
28,19,4,elf,2,1000
28,19,4,dwarf,2,10
28,19,4,halfling,1,0
28,19,4,guardian,1,0
28,19,4,ranger,3,1500
28,19,4,rogue,1,0
28,19,5,human,1,0
28,19,5,elf,1,0
28,19,5,dwarf,2,10
28,19,5,halfling,1,0
28,19,5,warrior,2,1500
28,19,5,ranger,3,1500
28,19,6,elf,1,0
28,19,6,dwarf,2,10
28,19,6,orc,2,1000
28,19,6,halfling,1,0
28,19,6,guardian,2,15
28,19,6,warrior,2,1500
28,19,6,ranger,2,1500
28,19,7,elf,2,1000
28,19,7,dwarf,2,10
28,19,7,orc,2,1000
28,19,7,guardian,2,15
28,19,7,warrior,2,1500
28,19,7,ranger,1,0
28,19,7,priest,1,0
28,20,0,human,1,0
28,20,0,elf,1,0
28,20,0,halfling,2,1000
28,20,0,dragonkin,1,0
28,20,0,guardian,2,15
28,20,0,ranger,2,1500
28,20,0,rogue,1,0
28,20,1,human,2,1000
28,20,1,dwarf,2,10
28,20,1,halfling,2,1000
28,20,1,guardian,1,0
28,20,1,warrior,2,1500
28,20,1,ranger,2,1500
28,20,1,rogue,1,0
28,20,2,elf,1,0
28,20,2,dwarf,1,0
28,20,2,orc,2,1000
28,20,2,halfling,1,0
28,20,2,dragonkin,1,0
28,20,2,guardian,3,15
28,20,2,warrior,2,1500
28,20,2,ranger,1,0
28,20,3,human,1,0
28,20,3,elf,1,0
28,20,3,dwarf,2,10
28,20,3,orc,2,1000
28,20,3,guardian,2,15
28,20,3,warrior,1,0
28,20,3,ranger,2,1500
28,20,3,rogue,1,0
28,20,4,elf,2,1000
28,20,4,dwarf,2,10
28,20,4,halfling,1,0
28,20,4,guardian,1,0
28,20,4,ranger,3,1500
28,20,4,rogue,1,0
28,20,5,human,1,0
28,20,5,elf,1,0
28,20,5,dwarf,2,10
28,20,5,halfling,1,0
28,20,5,warrior,2,1500
28,20,5,ranger,3,1500
28,20,6,elf,1,0
28,20,6,dwarf,2,10
28,20,6,orc,2,1000
28,20,6,halfling,1,0
28,20,6,guardian,2,15
28,20,6,warrior,2,1500
28,20,6,ranger,2,1500
28,20,7,elf,2,1000
28,20,7,dwarf,2,10
28,20,7,orc,2,1000
28,20,7,guardian,2,15
28,20,7,warrior,2,1500
28,20,7,ranger,1,0
28,20,7,priest,1,0
28,21,0,human,1,0
28,21,0,elf,1,0
28,21,0,halfling,2,1000
28,21,0,dragonkin,1,0
28,21,0,guardian,2,15
28,21,0,ranger,2,1500
28,21,0,rogue,1,0
28,21,1,human,2,1000
28,21,1,dwarf,2,10
28,21,1,halfling,2,1000
28,21,1,guardian,1,0
28,21,1,warrior,2,1500
28,21,1,ranger,2,1500
28,21,1,rogue,1,0
28,21,2,elf,1,0
28,21,2,dwarf,1,0
28,21,2,orc,2,1000
28,21,2,halfling,1,0
28,21,2,dragonkin,1,0
28,21,2,guardian,3,15
28,21,2,warrior,2,1500
28,21,2,ranger,1,0
28,21,3,human,1,0
28,21,3,elf,1,0
28,21,3,dwarf,2,10
28,21,3,orc,2,1000
28,21,3,guardian,2,15
28,21,3,warrior,1,0
28,21,3,ranger,2,1500
28,21,3,rogue,1,0
28,21,4,elf,2,1000
28,21,4,dwarf,2,10
28,21,4,halfling,1,0
28,21,4,guardian,1,0
28,21,4,ranger,3,1500
28,21,4,rogue,1,0
28,21,5,human,2,1000
28,21,5,elf,1,0
28,21,5,dwarf,2,10
28,21,5,halfling,1,0
28,21,5,guardian,1,0
28,21,5,warrior,2,1500
28,21,5,ranger,3,1500
28,21,6,elf,1,0
28,21,6,dwarf,2,10
28,21,6,orc,2,1000
28,21,6,halfling,1,0
28,21,6,guardian,2,15
28,21,6,warrior,2,1500
28,21,6,ranger,2,1500
28,21,7,elf,2,1000
28,21,7,dwarf,2,10
28,21,7,orc,2,1000
28,21,7,guardian,2,15
28,21,7,warrior,2,1500
28,21,7,ranger,1,0
28,21,7,priest,1,0
28,22,0,human,1,0
28,22,0,elf,1,0
28,22,0,halfling,2,1000
28,22,0,dragonkin,1,0
28,22,0,guardian,2,15
28,22,0,ranger,2,1500
28,22,0,rogue,1,0
28,22,1,human,2,1000
28,22,1,dwarf,2,10
28,22,1,halfling,2,1000
28,22,1,guardian,1,0
28,22,1,warrior,2,1500
28,22,1,ranger,2,1500
28,22,1,rogue,1,0
28,22,2,elf,1,0
28,22,2,dwarf,1,0
28,22,2,orc,2,1000
28,22,2,halfling,1,0
28,22,2,dragonkin,1,0
28,22,2,guardian,3,15
28,22,2,warrior,2,1500
28,22,2,ranger,1,0
28,22,3,human,1,0
28,22,3,elf,1,0
28,22,3,dwarf,2,10
28,22,3,orc,2,1000
28,22,3,guardian,2,15
28,22,3,warrior,1,0
28,22,3,ranger,2,1500
28,22,3,rogue,1,0
28,22,4,elf,2,1000
28,22,4,dwarf,2,10
28,22,4,halfling,1,0
28,22,4,guardian,1,0
28,22,4,ranger,3,1500
28,22,4,rogue,1,0
28,22,5,human,2,1000
28,22,5,elf,1,0
28,22,5,dwarf,2,10
28,22,5,halfling,1,0
28,22,5,guardian,1,0
28,22,5,warrior,2,1500
28,22,5,ranger,3,1500
28,22,6,elf,1,0
28,22,6,dwarf,2,10
28,22,6,orc,2,1000
28,22,6,halfling,1,0
28,22,6,guardian,2,15
28,22,6,warrior,2,1500
28,22,6,ranger,2,1500
28,22,7,elf,2,1000
28,22,7,dwarf,2,10
28,22,7,orc,2,1000
28,22,7,guardian,2,15
28,22,7,warrior,2,1500
28,22,7,ranger,1,0
28,22,7,priest,1,0
28,23,0,human,1,0
28,23,0,elf,1,0
28,23,0,halfling,2,1000
28,23,0,dragonkin,1,0
28,23,0,guardian,2,15
28,23,0,ranger,2,1500
28,23,0,rogue,1,0
28,23,1,human,2,1000
28,23,1,dwarf,2,10
28,23,1,halfling,2,1000
28,23,1,guardian,1,0
28,23,1,warrior,2,1500
28,23,1,ranger,2,1500
28,23,1,rogue,1,0
28,23,2,elf,1,0
28,23,2,dwarf,1,0
28,23,2,orc,2,1000
28,23,2,halfling,1,0
28,23,2,dragonkin,1,0
28,23,2,guardian,3,15
28,23,2,warrior,2,1500
28,23,2,ranger,1,0
28,23,3,human,1,0
28,23,3,elf,1,0
28,23,3,dwarf,2,10
28,23,3,orc,2,1000
28,23,3,guardian,2,15
28,23,3,warrior,1,0
28,23,3,ranger,2,1500
28,23,3,rogue,1,0
28,23,4,elf,2,1000
28,23,4,dwarf,2,10
28,23,4,halfling,1,0
28,23,4,guardian,1,0
28,23,4,ranger,3,1500
28,23,4,rogue,1,0
28,23,5,human,2,1000
28,23,5,elf,1,0
28,23,5,dwarf,2,10
28,23,5,halfling,1,0
28,23,5,guardian,1,0
28,23,5,warrior,2,1500
28,23,5,ranger,3,1500
28,23,6,elf,1,0
28,23,6,dwarf,2,10
28,23,6,orc,2,1000
28,23,6,halfling,1,0
28,23,6,guardian,2,15
28,23,6,warrior,2,1500
28,23,6,ranger,2,1500
28,23,7,elf,2,1000
28,23,7,dwarf,2,10
28,23,7,orc,2,1000
28,23,7,guardian,2,15
28,23,7,warrior,2,1500
28,23,7,ranger,1,0
28,23,7,priest,1,0
28,24,0,human,1,0
28,24,0,elf,1,0
28,24,0,halfling,2,1000
28,24,0,dragonkin,1,0
28,24,0,guardian,2,15
28,24,0,ranger,2,1500
28,24,0,rogue,1,0
28,24,1,human,2,1000
28,24,1,dwarf,2,10
28,24,1,halfling,2,1000
28,24,1,guardian,1,0
28,24,1,warrior,2,1500
28,24,1,ranger,2,1500
28,24,1,rogue,1,0
28,24,2,elf,1,0
28,24,2,dwarf,1,0
28,24,2,orc,2,1000
28,24,2,halfling,1,0
28,24,2,dragonkin,1,0
28,24,2,guardian,3,15
28,24,2,warrior,2,1500
28,24,2,ranger,1,0
28,24,3,human,1,0
28,24,3,elf,1,0
28,24,3,dwarf,2,10
28,24,3,orc,2,1000
28,24,3,guardian,2,15
28,24,3,warrior,1,0
28,24,3,ranger,2,1500
28,24,3,rogue,1,0
28,24,4,elf,2,1000
28,24,4,dwarf,2,10
28,24,4,halfling,1,0
28,24,4,guardian,1,0
28,24,4,ranger,3,1500
28,24,4,rogue,1,0
28,24,5,human,2,1000
28,24,5,elf,1,0
28,24,5,dwarf,2,10
28,24,5,halfling,1,0
28,24,5,guardian,1,0
28,24,5,warrior,2,1500
28,24,5,ranger,3,1500
28,24,6,elf,1,0
28,24,6,dwarf,2,10
28,24,6,orc,2,1000
28,24,6,halfling,1,0
28,24,6,guardian,2,15
28,24,6,warrior,2,1500
28,24,6,ranger,2,1500
28,24,7,elf,2,1000
28,24,7,dwarf,2,10
28,24,7,orc,2,1000
28,24,7,guardian,2,15
28,24,7,warrior,2,1500
28,24,7,ranger,1,0
28,24,7,priest,1,0
28,25,0,human,1,0
28,25,0,elf,1,0
28,25,0,halfling,2,1000
28,25,0,dragonkin,1,0
28,25,0,guardian,2,15
28,25,0,ranger,2,1500
28,25,0,rogue,1,0
28,25,1,human,2,1000
28,25,1,dwarf,2,10
28,25,1,halfling,2,1000
28,25,1,guardian,1,0
28,25,1,warrior,2,1500
28,25,1,ranger,2,1500
28,25,1,rogue,1,0
28,25,2,elf,1,0
28,25,2,dwarf,1,0
28,25,2,orc,2,1000
28,25,2,halfling,1,0
28,25,2,dragonkin,1,0
28,25,2,guardian,3,15
28,25,2,warrior,2,1500
28,25,2,ranger,1,0
28,25,3,human,1,0
28,25,3,elf,1,0
28,25,3,dwarf,2,10
28,25,3,orc,2,1000
28,25,3,guardian,2,15
28,25,3,warrior,1,0
28,25,3,ranger,2,1500
28,25,3,rogue,1,0
28,25,4,elf,2,1000
28,25,4,dwarf,2,10
28,25,4,halfling,1,0
28,25,4,guardian,1,0
28,25,4,ranger,3,1500
28,25,4,rogue,1,0
28,25,5,human,2,1000
28,25,5,elf,1,0
28,25,5,dwarf,2,10
28,25,5,halfling,1,0
28,25,5,guardian,1,0
28,25,5,warrior,2,1500
28,25,5,ranger,3,1500
28,25,6,elf,1,0
28,25,6,dwarf,2,10
28,25,6,orc,2,1000
28,25,6,halfling,1,0
28,25,6,guardian,2,15
28,25,6,warrior,2,1500
28,25,6,ranger,2,1500
28,25,7,elf,2,1000
28,25,7,dwarf,2,10
28,25,7,orc,2,1000
28,25,7,guardian,2,15
28,25,7,warrior,2,1500
28,25,7,ranger,1,0
28,25,7,priest,1,0
28,26,0,human,1,0
28,26,0,elf,1,0
28,26,0,halfling,2,1000
28,26,0,dragonkin,1,0
28,26,0,guardian,2,15
28,26,0,ranger,2,1500
28,26,0,rogue,1,0
28,26,1,human,2,1000
28,26,1,dwarf,2,10
28,26,1,halfling,2,1000
28,26,1,guardian,1,0
28,26,1,warrior,2,1500
28,26,1,ranger,2,1500
28,26,1,rogue,1,0
28,26,2,elf,1,0
28,26,2,dwarf,1,0
28,26,2,orc,2,1000
28,26,2,halfling,1,0
28,26,2,dragonkin,1,0
28,26,2,guardian,3,15
28,26,2,warrior,2,1500
28,26,2,ranger,1,0
28,26,3,human,1,0
28,26,3,elf,1,0
28,26,3,dwarf,2,10
28,26,3,orc,2,1000
28,26,3,guardian,2,15
28,26,3,warrior,1,0
28,26,3,ranger,2,1500
28,26,3,rogue,1,0
28,26,4,elf,2,1000
28,26,4,dwarf,2,10
28,26,4,halfling,1,0
28,26,4,guardian,1,0
28,26,4,ranger,3,1500
28,26,4,rogue,1,0
28,26,5,human,2,1000
28,26,5,elf,1,0
28,26,5,dwarf,2,10
28,26,5,halfling,1,0
28,26,5,guardian,1,0
28,26,5,warrior,2,1500
28,26,5,ranger,3,1500
28,26,6,elf,1,0
28,26,6,dwarf,2,10
28,26,6,orc,2,1000
28,26,6,halfling,1,0
28,26,6,guardian,2,15
28,26,6,warrior,2,1500
28,26,6,ranger,2,1500
28,26,7,elf,2,1000
28,26,7,dwarf,2,10
28,26,7,orc,2,1000
28,26,7,guardian,2,15
28,26,7,warrior,2,1500
28,26,7,ranger,1,0
28,26,7,priest,1,0
28,27,0,human,1,0
28,27,0,elf,1,0
28,27,0,halfling,2,1000
28,27,0,dragonkin,1,0
28,27,0,guardian,2,15
28,27,0,ranger,2,1500
28,27,0,rogue,1,0
28,27,1,human,2,1000
28,27,1,dwarf,2,10
28,27,1,halfling,2,1000
28,27,1,guardian,1,0
28,27,1,warrior,2,1500
28,27,1,ranger,2,1500
28,27,1,rogue,1,0
28,27,2,elf,1,0
28,27,2,dwarf,1,0
28,27,2,orc,2,1000
28,27,2,halfling,1,0
28,27,2,dragonkin,1,0
28,27,2,guardian,3,15
28,27,2,warrior,2,1500
28,27,2,ranger,1,0
28,27,3,human,1,0
28,27,3,elf,1,0
28,27,3,dwarf,2,10
28,27,3,orc,2,1000
28,27,3,guardian,2,15
28,27,3,warrior,1,0
28,27,3,ranger,2,1500
28,27,3,rogue,1,0
28,27,4,elf,2,1000
28,27,4,dwarf,2,10
28,27,4,halfling,1,0
28,27,4,guardian,1,0
28,27,4,ranger,3,1500
28,27,4,rogue,1,0
28,27,5,human,2,1000
28,27,5,elf,1,0
28,27,5,dwarf,2,10
28,27,5,halfling,1,0
28,27,5,guardian,1,0
28,27,5,warrior,2,1500
28,27,5,ranger,3,1500
28,27,6,elf,1,0
28,27,6,dwarf,2,10
28,27,6,orc,2,1000
28,27,6,halfling,1,0
28,27,6,guardian,2,15
28,27,6,warrior,2,1500
28,27,6,ranger,2,1500
28,27,7,elf,2,1000
28,27,7,dwarf,2,10
28,27,7,orc,2,1000
28,27,7,guardian,2,15
28,27,7,warrior,2,1500
28,27,7,ranger,1,0
28,27,7,priest,1,0
28,28,0,human,1,0
28,28,0,elf,1,0
28,28,0,halfling,2,1000
28,28,0,dragonkin,1,0
28,28,0,guardian,2,15
28,28,0,ranger,2,1500
28,28,0,rogue,1,0
28,28,1,human,2,1000
28,28,1,dwarf,2,10
28,28,1,halfling,2,1000
28,28,1,guardian,1,0
28,28,1,warrior,2,1500
28,28,1,ranger,2,1500
28,28,1,rogue,1,0
28,28,2,elf,1,0
28,28,2,dwarf,1,0
28,28,2,orc,2,1000
28,28,2,halfling,1,0
28,28,2,dragonkin,1,0
28,28,2,guardian,3,15
28,28,2,warrior,2,1500
28,28,2,ranger,1,0
28,28,3,human,1,0
28,28,3,elf,1,0
28,28,3,dwarf,2,10
28,28,3,orc,2,1000
28,28,3,guardian,2,15
28,28,3,warrior,1,0
28,28,3,ranger,2,1500
28,28,3,rogue,1,0
28,28,4,elf,2,1000
28,28,4,dwarf,2,10
28,28,4,halfling,1,0
28,28,4,guardian,1,0
28,28,4,ranger,3,1500
28,28,4,rogue,1,0
28,28,5,human,2,1000
28,28,5,elf,1,0
28,28,5,dwarf,2,10
28,28,5,halfling,1,0
28,28,5,guardian,1,0
28,28,5,warrior,2,1500
28,28,5,ranger,3,1500
28,28,6,elf,1,0
28,28,6,dwarf,2,10
28,28,6,orc,2,1000
28,28,6,halfling,1,0
28,28,6,guardian,2,15
28,28,6,warrior,2,1500
28,28,6,ranger,2,1500
28,28,7,elf,2,1000
