seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash
57,6,2,34,10,6,1,0,10120733601449672245,3875668202265032210,5593128742631840492
57,6,3,50,1,0,4,0,10120733601449672245,3875668202265032210,5593128742631840492
57,6,4,47,6,0,4,0,10120733601449672245,3875668202265032210,5593128742631840492
57,6,5,41,10,0,2,0,10120733601449672245,3875668202265032210,5593128742631840492
57,6,6,51,3,0,4,0,10120733601449672245,3875668202265032210,5593128742631840492
57,6,7,40,10,5,2,0,10120733601449672245,3875668202265032210,5593128742631840492
57,7,0,55,8,0,6,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,1,35,10,9,2,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,2,28,11,6,1,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,3,50,1,0,5,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,4,47,1,0,5,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,5,34,10,7,2,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,6,51,1,0,5,0,3616225228971510762,18374335926475061737,14871086993776380114
57,7,7,33,8,7,2,0,3616225228971510762,18374335926475061737,14871086993776380114
57,8,0,48,11,7,6,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,1,27,11,8,2,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,2,28,4,0,2,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,3,50,2,0,6,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,4,40,3,7,5,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,5,27,11,7,2,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,6,51,1,0,6,0,2038608524547893592,2267317376143967719,5306064730009181478
57,8,7,33,8,0,3,0,2038608524547893592,2267317376143967719,5306064730009181478
57,9,0,41,11,7,6,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,1,20,8,7,2,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,2,28,11,0,3,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,3,50,3,0,7,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,4,32,3,8,5,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,5,27,10,0,3,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,6,51,1,0,7,0,291080821224767267,12405620518485777520,2423639990249740791
57,9,7,28,10,5,3,0,291080821224767267,12405620518485777520,2423639990249740791
57,10,0,41,17,0,7,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,1,20,10,0,3,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,2,28,11,0,4,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,3,43,10,7,7,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,4,27,10,5,5,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,5,20,10,7,3,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,6,51,7,0,8,0,6762955539682377832,3105674081632012080,15980486724309529178
57,10,7,21,12,7,3,0,6762955539682377832,3105674081632012080,15980486724309529178
57,11,0,32,24,9,7,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,1,20,10,0,4,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,2,28,12,0,5,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,3,36,10,7,7,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,4,20,16,7,5,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,5,20,13,0,4,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,6,51,11,0,9,0,13477024926058894539,1533357773058907391,8396494706615758193
57,11,7,15,19,6,3,0,13477024926058894539,1533357773058907391,8396494706615758193
57,12,0,23,27,9,7,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,1,20,10,0,5,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,2,28,19,0,6,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,3,36,16,0,8,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,4,13,22,7,5,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,5,11,15,9,4,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,6,44,16,7,9,0,14438123640516013942,1289963309041756010,12456125671035773057
57,12,7,15,21,0,4,0,14438123640516013942,1289963309041756010,12456125671035773057
57,13,0,13,32,10,7,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,1,9,15,11,5,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,2,28,26,0,7,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,3,36,23,0,9,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,4,5,29,8,5,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,5,11,21,0,5,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,6,34,22,10,9,0,17993093053756489802,15474438582702467325,17289530666517126837
57,13,7,15,29,0,5,0,17993093053756489802,15474438582702467325,17289530666517126837
57,14,0,3,40,10,7,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,1,9,18,0,6,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,2,21,34,7,7,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,3,36,28,0,10,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,4,5,36,0,6,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,5,11,30,0,6,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,6,25,29,9,9,0,7931773194558452508,12529312691275626732,15156916511780691416
57,14,7,6,37,9,5,0,7931773194558452508,12529312691275626732,15156916511780691416
57,15,0,0,48,9,7,8,13566731111258911605,6275604205837833457,13314075870036265262
57,15,1,9,25,0,7,0,13566731111258911605,6275604205837833457,13314075870036265262
57,15,2,21,42,0,8,0,13566731111258911605,6275604205837833457,13314075870036265262
57,15,3,28,36,8,10,0,13566731111258911605,6275604205837833457,13314075870036265262
57,15,4,0,45,9,6,7,13566731111258911605,6275604205837833457,13314075870036265262
57,15,5,11,36,0,7,0,13566731111258911605,6275604205837833457,13314075870036265262
57,15,6,17,36,8,9,0,13566731111258911605,6275604205837833457,13314075870036265262
57,15,7,6,42,0,6,0,13566731111258911605,6275604205837833457,13314075870036265262
57,16,0,0,48,0,7,8,1265094156158224713,5819869907245381408,16873258786114691500
57,16,1,1,33,8,7,0,1265094156158224713,5819869907245381408,16873258786114691500
57,16,2,21,51,0,9,0,1265094156158224713,5819869907245381408,16873258786114691500
57,16,3,28,44,0,11,0,1265094156158224713,5819869907245381408,16873258786114691500
57,16,4,0,45,0,6,7,1265094156158224713,5819869907245381408,16873258786114691500
57,16,5,3,45,8,7,0,1265094156158224713,5819869907245381408,16873258786114691500
57,16,6,10,42,7,9,0,1265094156158224713,5819869907245381408,16873258786114691500
57,16,7,6,51,0,7,0,1265094156158224713,5819869907245381408,16873258786114691500
57,17,0,0,48,0,7,8,3935774486848180498,14525376318279814049,2627827416860052101
57,17,1,1,41,0,8,0,3935774486848180498,14525376318279814049,2627827416860052101
57,17,2,12,60,9,9,0,3935774486848180498,14525376318279814049,2627827416860052101
57,17,3,28,53,0,12,0,3935774486848180498,14525376318279814049,2627827416860052101
57,17,4,0,45,0,6,7,3935774486848180498,14525376318279814049,2627827416860052101
57,17,5,0,53,7,7,6,3935774486848180498,14525376318279814049,2627827416860052101
57,17,6,10,46,0,10,0,3935774486848180498,14525376318279814049,2627827416860052101
57,17,7,0,60,8,7,5,3935774486848180498,14525376318279814049,2627827416860052101
57,18,0,0,48,0,7,8,13432527470776545160,554851339797914298,13633232166038597974
57,18,1,1,50,0,9,0,13432527470776545160,554851339797914298,13633232166038597974
57,18,2,12,65,0,10,0,13432527470776545160,554851339797914298,13633232166038597974
57,18,3,19,62,9,12,0,13432527470776545160,554851339797914298,13633232166038597974
57,18,4,0,45,0,6,7,13432527470776545160,554851339797914298,13633232166038597974
57,18,5,0,53,0,7,6,13432527470776545160,554851339797914298,13633232166038597974
57,18,6,0,55,10,10,4,13432527470776545160,554851339797914298,13633232166038597974
57,18,7,0,60,0,7,5,13432527470776545160,554851339797914298,13633232166038597974
57,19,0,0,48,0,7,8,13679457532755275413,1336139946780126318,8482624274293241825
57,19,1,0,59,8,9,3,13679457532755275413,1336139946780126318,8482624274293241825
57,19,2,12,74,0,11,0,13679457532755275413,1336139946780126318,8482624274293241825
57,19,3,10,70,9,12,0,13679457532755275413,1336139946780126318,8482624274293241825
57,19,4,0,45,0,6,7,13679457532755275413,1336139946780126318,8482624274293241825
57,19,5,0,53,0,7,6,13679457532755275413,1336139946780126318,8482624274293241825
57,19,6,0,55,0,10,4,13679457532755275413,1336139946780126318,8482624274293241825
57,19,7,0,60,0,7,5,13679457532755275413,1336139946780126318,8482624274293241825
57,20,0,0,48,0,7,8,17864077645780634326,17663277273493048477,10296197439539843599
57,20,1,0,59,0,9,3,17864077645780634326,17663277273493048477,10296197439539843599
57,20,2,12,83,0,12,0,17864077645780634326,17663277273493048477,10296197439539843599
57,20,3,1,78,9,12,0,17864077645780634326,17663277273493048477,10296197439539843599
57,20,4,0,45,0,6,7,17864077645780634326,17663277273493048477,10296197439539843599
57,20,5,0,53,0,7,6,17864077645780634326,17663277273493048477,10296197439539843599
57,20,6,0,55,0,10,4,17864077645780634326,17663277273493048477,10296197439539843599
57,20,7,0,60,0,7,5,17864077645780634326,17663277273493048477,10296197439539843599
57,21,0,0,48,0,7,8,18105923034897077331,1373442490453436807,18428837474535561247
57,21,1,0,59,0,9,3,18105923034897077331,1373442490453436807,18428837474535561247
57,21,2,12,92,0,13,1,18105923034897077331,1373442490453436807,18428837474535561247
57,21,3,0,86,8,12,2,18105923034897077331,1373442490453436807,18428837474535561247
57,21,4,0,45,0,6,7,18105923034897077331,1373442490453436807,18428837474535561247
57,21,5,0,53,0,7,6,18105923034897077331,1373442490453436807,18428837474535561247
57,21,6,0,55,0,10,4,18105923034897077331,1373442490453436807,18428837474535561247
57,21,7,0,60,0,7,5,18105923034897077331,1373442490453436807,18428837474535561247
58,1,0,60,1,0,1,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,1,56,1,4,0,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,2,60,1,0,1,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,3,54,2,6,0,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,4,56,0,4,0,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,5,60,0,0,1,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,6,60,0,0,1,0,10849667979899222076,17810586619207509876,1946678880438645269
58,1,7,56,0,4,0,0,10849667979899222076,17810586619207509876,1946678880438645269
58,2,0,60,2,0,2,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,1,53,0,3,0,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,2,57,5,3,1,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,3,54,0,0,1,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,4,56,1,0,1,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,5,60,0,0,2,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,6,56,4,4,1,0,11319972279577420103,12020673373841665492,1412861744280621965
58,2,7,51,0,5,0,0,11319972279577420103,12020673373841665492,1412861744280621965
58,3,0,60,1,0,3,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,1,53,0,0,1,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,2,50,5,7,1,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,3,48,0,6,1,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,4,56,0,0,2,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,5,56,1,4,2,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,6,51,0,5,1,0,3892645080117226033,15087220466426441869,14345635531681669914
58,3,7,51,0,0,1,0,3892645080117226033,15087220466426441869,14345635531681669914
58,4,0,60,7,0,4,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,1,53,0,0,2,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,2,45,10,5,1,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,3,41,0,7,1,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,4,56,0,0,3,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,5,51,6,5,2,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,6,47,1,4,1,0,3616225228971510762,15588612744640276210,15394828418112798770
58,4,7,51,2,0,2,0,3616225228971510762,15588612744640276210,15394828418112798770
58,5,0,56,11,4,4,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,1,53,0,0,3,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,2,39,6,6,1,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,3,36,2,5,1,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,4,56,2,0,4,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,5,51,9,0,3,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,6,41,3,6,1,0,10120733601449672245,8209502677029623037,13236591464802973436
58,5,7,51,7,0,3,0,10120733601449672245,8209502677029623037,13236591464802973436
58,6,0,52,11,4,4,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,1,53,6,0,4,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,2,32,11,7,1,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,3,36,2,0,2,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,4,56,1,0,5,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,5,51,10,0,4,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,6,38,3,3,1,0,13477849763770103655,17060600648768065769,4229831540118871317
58,6,7,47,10,4,3,0,13477849763770103655,17060600648768065769,4229831540118871317
58,7,0,52,4,0,5,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,1,53,2,0,5,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,2,23,11,9,1,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,3,36,0,0,3,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,4,49,0,7,5,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,5,43,10,8,4,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,6,38,0,0,2,0,4719769192585930289,15388255059445077412,2921444284456149008
58,7,7,38,10,9,3,0,4719769192585930289,15388255059445077412,2921444284456149008
58,8,0,52,4,0,6,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,1,53,7,0,6,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,2,23,5,0,2,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,3,36,0,0,4,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,4,40,5,9,5,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,5,36,10,7,4,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,6,31,4,7,2,0,13477024926058894539,13249302026525890587,9320904701963227892
58,8,7,29,11,9,3,0,13477024926058894539,13249302026525890587,9320904701963227892
58,9,0,46,10,6,6,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,1,53,13,0,7,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,2,17,10,6,2,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,3,36,5,0,5,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,4,33,10,7,5,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,5,36,16,0,5,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,6,31,5,0,3,0,6762955539682377832,6500399516089377021,16995072505122472513
58,9,7,22,14,7,3,0,6762955539682377832,6500399516089377021,16995072505122472513
58,10,0,38,11,8,6,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,1,46,18,7,7,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,2,17,10,0,3,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,3,36,11,0,6,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,4,33,13,0,6,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,5,30,10,6,5,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,6,31,11,0,4,0,291080821224767267,7865136563662511996,10110611476492678305
58,10,7,14,20,8,3,0,291080821224767267,7865136563662511996,10110611476492678305
58,11,0,33,15,5,6,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,1,46,19,0,8,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,2,17,11,0,4,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,3,36,14,0,7,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,4,33,20,0,7,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,5,23,16,7,5,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,6,25,18,6,4,0,2038608524547893592,3713691439333180055,4101125066344528343
58,11,7,5,23,9,3,0,2038608524547893592,3713691439333180055,4101125066344528343
58,12,0,33,17,0,7,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,1,46,26,0,9,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,2,17,10,0,5,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,3,28,21,8,7,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,4,33,28,0,8,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,5,17,22,6,5,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,6,19,24,6,4,0,13566731111258911605,18056464284053841372,16679309083529740812
58,12,7,0,27,9,3,8,13566731111258911605,18056464284053841372,16679309083529740812
58,13,0,33,20,0,8,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,1,39,34,7,9,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,2,8,10,9,5,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,3,28,29,0,8,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,4,33,34,0,9,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,5,8,26,9,5,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,6,12,26,7,4,0,7931773194558452508,17607776636065582156,967866273526458597
58,13,7,0,27,0,3,8,7931773194558452508,17607776636065582156,967866273526458597
58,14,0,31,22,2,8,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,1,31,42,8,9,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,2,6,14,2,5,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,3,18,32,10,8,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,4,33,43,0,10,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,5,8,33,0,6,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,6,2,29,10,4,0,17993093053756489802,16867430084578783125,17315860709090092706
58,14,7,0,27,0,3,8,17993093053756489802,16867430084578783125,17315860709090092706
58,15,0,31,26,0,9,0,14438123640516013942,8634237560153088397,8516027156956073096
58,15,1,22,50,9,9,0,14438123640516013942,8634237560153088397,8516027156956073096
58,15,2,6,20,0,6,0,14438123640516013942,8634237560153088397,8516027156956073096
58,15,3,10,40,8,8,0,14438123640516013942,8634237560153088397,8516027156956073096
58,15,4,33,52,0,11,0,14438123640516013942,8634237560153088397,8516027156956073096
58,15,5,0,39,9,6,7,14438123640516013942,8634237560153088397,8516027156956073096
58,15,6,2,36,0,5,0,14438123640516013942,8634237560153088397,8516027156956073096
58,15,7,0,27,0,3,8,14438123640516013942,8634237560153088397,8516027156956073096
58,16,0,31,34,0,10,0,13679457532755275413,5021340138091887938,16359125208846297543
58,16,1,13,58,9,9,0,13679457532755275413,5021340138091887938,16359125208846297543
58,16,2,6,28,0,7,0,13679457532755275413,5021340138091887938,16359125208846297543
58,16,3,10,48,0,9,0,13679457532755275413,5021340138091887938,16359125208846297543
58,16,4,25,61,8,11,0,13679457532755275413,5021340138091887938,16359125208846297543
58,16,5,0,39,0,6,7,13679457532755275413,5021340138091887938,16359125208846297543
58,16,6,0,45,9,5,6,13679457532755275413,5021340138091887938,16359125208846297543
58,16,7,0,27,0,3,8,13679457532755275413,5021340138091887938,16359125208846297543
58,17,0,31,43,0,11,0,13432527470776545160,10619933472773848439,13660129629484988398
58,17,1,3,66,10,9,0,13432527470776545160,10619933472773848439,13660129629484988398
58,17,2,6,36,0,8,0,13432527470776545160,10619933472773848439,13660129629484988398
58,17,3,1,57,9,9,0,13432527470776545160,10619933472773848439,13660129629484988398
58,17,4,25,69,0,12,0,13432527470776545160,10619933472773848439,13660129629484988398
58,17,5,0,39,0,6,7,13432527470776545160,10619933472773848439,13660129629484988398
58,17,6,0,45,0,5,6,13432527470776545160,10619933472773848439,13660129629484988398
58,17,7,0,27,0,3,8,13432527470776545160,10619933472773848439,13660129629484988398
58,18,0,31,52,0,12,0,3935774486848180498,8285232328357848046,15463812530213254375
58,18,1,0,74,10,9,5,3935774486848180498,8285232328357848046,15463812530213254375
58,18,2,0,43,8,8,4,3935774486848180498,8285232328357848046,15463812530213254375
58,18,3,1,65,0,10,0,3935774486848180498,8285232328357848046,15463812530213254375
58,18,4,25,78,0,13,0,3935774486848180498,8285232328357848046,15463812530213254375
58,18,5,0,39,0,6,7,3935774486848180498,8285232328357848046,15463812530213254375
58,18,6,0,45,0,5,6,3935774486848180498,8285232328357848046,15463812530213254375
58,18,7,0,27,0,3,8,3935774486848180498,8285232328357848046,15463812530213254375
58,19,0,31,61,0,13,0,1265094156158224713,6721728766416580885,9260569231917958333
58,19,1,0,74,0,9,5,1265094156158224713,6721728766416580885,9260569231917958333
58,19,2,0,43,0,8,4,1265094156158224713,6721728766416580885,9260569231917958333
58,19,3,0,74,10,10,3,1265094156158224713,6721728766416580885,9260569231917958333
58,19,4,16,87,9,13,0,1265094156158224713,6721728766416580885,9260569231917958333
58,19,5,0,39,0,6,7,1265094156158224713,6721728766416580885,9260569231917958333
58,19,6,0,45,0,5,6,1265094156158224713,6721728766416580885,9260569231917958333
58,19,7,0,27,0,3,8,1265094156158224713,6721728766416580885,9260569231917958333
58,20,0,31,70,0,14,0,13469799137962766343,2344578052859609773,1227665727748210092
58,20,1,0,74,0,9,5,13469799137962766343,2344578052859609773,1227665727748210092
58,20,2,0,43,0,8,4,13469799137962766343,2344578052859609773,1227665727748210092
58,20,3,0,74,0,10,3,13469799137962766343,2344578052859609773,1227665727748210092
58,20,4,8,95,8,13,0,13469799137962766343,2344578052859609773,1227665727748210092
58,20,5,0,39,0,6,7,13469799137962766343,2344578052859609773,1227665727748210092
58,20,6,0,45,0,5,6,13469799137962766343,2344578052859609773,1227665727748210092
58,20,7,0,27,0,3,8,13469799137962766343,2344578052859609773,1227665727748210092
58,21,0,31,79,0,15,0,8913683988413733765,3958021010645601673,9607028101199978624
58,21,1,0,74,0,9,5,8913683988413733765,3958021010645601673,9607028101199978624
58,21,2,0,43,0,8,4,8913683988413733765,3958021010645601673,9607028101199978624
58,21,3,0,74,0,10,3,8913683988413733765,3958021010645601673,9607028101199978624
58,21,4,1,103,7,13,0,8913683988413733765,3958021010645601673,9607028101199978624
58,21,5,0,39,0,6,7,8913683988413733765,3958021010645601673,9607028101199978624
58,21,6,0,45,0,5,6,8913683988413733765,3958021010645601673,9607028101199978624
58,21,7,0,27,0,3,8,8913683988413733765,3958021010645601673,9607028101199978624
58,22,0,23,88,8,15,0,18105923034897077331,13463522117163277036,16044460521981139046
58,22,1,0,74,0,9,5,18105923034897077331,13463522117163277036,16044460521981139046
58,22,2,0,43,0,8,4,18105923034897077331,13463522117163277036,16044460521981139046
58,22,3,0,74,0,10,3,18105923034897077331,13463522117163277036,16044460521981139046
58,22,4,1,111,0,14,0,18105923034897077331,13463522117163277036,16044460521981139046
58,22,5,0,39,0,6,7,18105923034897077331,13463522117163277036,16044460521981139046
58,22,6,0,45,0,5,6,18105923034897077331,13463522117163277036,16044460521981139046
58,22,7,0,27,0,3,8,18105923034897077331,13463522117163277036,16044460521981139046
58,23,0,14,96,9,15,0,17864077645780634326,7622182844380438071,8617680762504310800
58,23,1,0,74,0,9,5,17864077645780634326,7622182844380438071,8617680762504310800
58,23,2,0,43,0,8,4,17864077645780634326,7622182844380438071,8617680762504310800
58,23,3,0,74,0,10,3,17864077645780634326,7622182844380438071,8617680762504310800
58,23,4,1,112,0,15,0,17864077645780634326,7622182844380438071,8617680762504310800
58,23,5,0,39,0,6,7,17864077645780634326,7622182844380438071,8617680762504310800
58,23,6,0,45,0,5,6,17864077645780634326,7622182844380438071,8617680762504310800
58,23,7,0,27,0,3,8,17864077645780634326,7622182844380438071,8617680762504310800
58,24,0,14,104,0,16,1,9882073157309080589,8330360968683980801,12457592467822250912
58,24,1,0,74,0,9,5,9882073157309080589,8330360968683980801,12457592467822250912
58,24,2,0,43,0,8,4,9882073157309080589,8330360968683980801,12457592467822250912
58,24,3,0,74,0,10,3,9882073157309080589,8330360968683980801,12457592467822250912
58,24,4,0,121,7,15,2,9882073157309080589,8330360968683980801,12457592467822250912
58,24,5,0,39,0,6,7,9882073157309080589,8330360968683980801,12457592467822250912
58,24,6,0,45,0,5,6,9882073157309080589,8330360968683980801,12457592467822250912
58,24,7,0,27,0,3,8,9882073157309080589,8330360968683980801,12457592467822250912
59,1,0,60,0,0,1,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,1,55,0,5,0,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,2,55,1,5,0,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,3,60,1,0,1,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,4,60,1,0,1,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,5,55,1,5,0,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,6,56,1,4,0,0,9056593541966880722,1374686949257563844,10338780852619498389
59,1,7,60,0,0,1,0,9056593541966880722,1374686949257563844,10338780852619498389
59,2,0,60,2,0,2,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,1,55,0,0,1,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,2,52,2,3,0,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,3,60,1,0,2,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,4,60,1,0,2,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,5,50,4,5,0,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,6,51,0,5,0,0,3892645080117226033,18203913812573910633,9905253950766926273
59,2,7,56,3,4,1,0,3892645080117226033,18203913812573910633,9905253950766926273
59,3,0,56,4,4,2,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,1,55,1,0,2,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,2,47,1,5,0,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,3,56,0,4,2,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,4,60,0,0,3,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,5,50,1,0,1,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,6,47,0,4,0,0,11319972279577420103,5410289340804973120,17301977927454792719
59,3,7,56,3,0,2,0,11319972279577420103,5410289340804973120,17301977927454792719
59,4,0,50,6,6,2,0,10120733601449672245,4459436400954228859,15720912326782903762
59,4,1,55,1,0,3,0,10120733601449672245,4459436400954228859,15720912326782903762
59,4,2,47,2,0,1,0,10120733601449672245,4459436400954228859,15720912326782903762
59,4,3,51,1,5,2,0,10120733601449672245,4459436400954228859,15720912326782903762
59,4,4,54,1,6,3,0,10120733601449672245,4459436400954228859,15720912326782903762
59,4,5,50,3,0,2,0,10120733601449672245,4459436400954228859,15720912326782903762
59,4,6,47,0,0,1,0,10120733601449672245,4459436400954228859,15720912326782903762
