seed,round,definition,star,effect,events
18,15,wc_n_sentinel,1,3,3
18,15,wc_n_stoneback,1,2,1
18,15,wc_u_dragonkin_guardian,1,2,2
18,15,wc_u_dwarf_guardian,2,3,2
18,15,wc_u_halfling_ranger,2,5,2
18,15,wc_u_halfling_warrior,2,2,1
18,15,wc_u_human_priest,2,1,3
18,15,wc_u_human_warrior,1,0,3
18,15,wc_n_stoneback,1,2,1
18,15,wc_u_dwarf_warrior,2,0,2
18,15,wc_u_elf_ranger,2,4,1
18,15,wc_u_halfling_mage,2,0,3
18,15,wc_u_halfling_ranger,2,5,2
18,15,wc_u_halfling_warrior,2,2,2
18,15,wc_u_human_guardian,2,2,2
18,15,wc_n_sentinel,1,3,2
18,15,wc_n_stoneback,1,2,1
18,15,wc_u_dwarf_warrior,1,0,1
18,15,wc_u_halfling_ranger,2,5,3
18,15,wc_u_halfling_warrior,2,2,3
18,15,wc_u_human_guardian,1,2,3
18,15,wc_u_human_warrior,1,0,2
18,15,wc_u_orc_guardian,1,2,2
18,16,wc_u_dwarf_warrior,1,0,1
18,16,wc_u_dwarf_warrior,2,0,1
18,16,wc_u_elf_ranger,2,4,7
18,16,wc_u_elf_rogue,1,4,1
18,16,wc_u_halfling_ranger,2,5,6
18,16,wc_u_halfling_warrior,2,2,1
18,16,wc_u_human_mage,2,0,4
18,16,wc_u_human_warrior,1,0,1
18,16,wc_u_dragonkin_guardian,1,2,1
18,16,wc_u_dwarf_guardian,2,3,6
18,16,wc_u_elf_rogue,1,4,4
18,16,wc_u_halfling_ranger,2,5,4
18,16,wc_u_halfling_warrior,2,2,2
18,16,wc_u_human_priest,2,1,4
18,16,wc_u_human_warrior,1,0,4
18,16,wc_u_orc_guardian,2,2,4
18,16,wc_u_orc_rogue,2,4,2
18,16,wc_u_orc_warrior,1,5,1
18,16,wc_u_orc_warrior,2,5,4
18,16,wc_u_dragonkin_guardian,1,2,4
18,16,wc_u_dragonkin_guardian,2,2,4
18,16,wc_u_dwarf_guardian,1,3,7
18,16,wc_u_dwarf_warrior,1,0,8
18,16,wc_u_elf_ranger,2,4,2
18,16,wc_u_elf_rogue,2,4,4
18,16,wc_u_human_guardian,2,2,7
18,16,wc_u_human_priest,2,1,5
18,16,wc_u_human_warrior,2,0,1
18,16,wc_u_orc_guardian,2,2,7
18,16,wc_u_orc_warrior,2,5,4
18,16,wc_u_dwarf_warrior,1,0,2
18,16,wc_u_dwarf_warrior,2,0,4
18,16,wc_u_elf_ranger,2,4,1
18,16,wc_u_halfling_mage,2,0,5
18,16,wc_u_halfling_ranger,2,5,6
18,16,wc_u_halfling_warrior,2,2,4
18,16,wc_u_human_guardian,1,2,2
18,16,wc_u_human_guardian,2,2,2
18,16,wc_u_human_warrior,1,0,2
18,16,wc_u_orc_guardian,1,2,3
18,17,wc_u_dwarf_warrior,2,0,5
18,17,wc_u_elf_ranger,2,4,4
18,17,wc_u_elf_rogue,1,4,2
18,17,wc_u_halfling_ranger,2,5,1
18,17,wc_u_human_mage,2,0,3
18,17,wc_u_human_warrior,1,0,2
18,17,wc_u_orc_guardian,2,2,2
18,17,wc_u_orc_rogue,2,4,2
18,17,wc_u_orc_warrior,1,5,2
18,17,wc_u_orc_warrior,2,5,1
18,17,wc_u_dragonkin_guardian,2,2,2
18,17,wc_u_dwarf_warrior,1,0,6
18,17,wc_u_elf_rogue,2,4,4
18,17,wc_u_halfling_ranger,2,5,2
18,17,wc_u_halfling_warrior,2,2,3
18,17,wc_u_human_guardian,1,2,2
18,17,wc_u_human_guardian,2,2,3
18,17,wc_u_human_priest,2,1,4
18,17,wc_u_human_warrior,1,0,1
18,17,wc_u_orc_guardian,1,2,9
18,17,wc_u_orc_guardian,2,2,6
18,17,wc_u_orc_warrior,2,5,4
18,17,wc_u_dragonkin_guardian,1,2,2
18,17,wc_u_dwarf_warrior,1,0,7
18,17,wc_u_elf_ranger,2,4,6
18,17,wc_u_elf_rogue,1,4,1
18,17,wc_u_halfling_ranger,2,5,7
18,17,wc_u_halfling_warrior,2,2,1
18,17,wc_u_human_guardian,2,2,4
18,17,wc_u_human_warrior,2,0,3
18,17,wc_u_dragonkin_guardian,1,2,1
18,17,wc_u_dwarf_guardian,2,3,4
18,17,wc_u_halfling_mage,2,0,6
18,17,wc_u_halfling_ranger,2,5,8
18,17,wc_u_halfling_warrior,2,2,5
18,17,wc_u_human_guardian,2,2,4
18,17,wc_u_human_priest,2,1,4
18,18,wc_u_dwarf_warrior,1,0,2
18,18,wc_u_dwarf_warrior,2,0,2
18,18,wc_u_elf_ranger,2,4,3
18,18,wc_u_halfling_ranger,2,5,6
18,18,wc_u_halfling_warrior,2,2,1
18,18,wc_u_human_guardian,1,2,2
18,18,wc_u_human_mage,2,0,3
18,18,wc_u_human_warrior,1,0,3
18,18,wc_u_dragonkin_guardian,1,2,3
18,18,wc_u_dwarf_warrior,1,0,3
18,18,wc_u_dwarf_warrior,2,0,2
18,18,wc_u_elf_ranger,2,4,5
18,18,wc_u_halfling_ranger,2,5,8
18,18,wc_u_human_guardian,2,2,2
18,18,wc_u_human_mage,2,0,3
18,18,wc_u_human_warrior,1,0,1
18,18,wc_u_human_warrior,2,0,1
18,18,wc_u_dragonkin_guardian,2,2,4
18,18,wc_u_elf_rogue,1,4,4
18,18,wc_u_elf_rogue,2,4,4
18,18,wc_u_human_guardian,2,2,2
18,18,wc_u_human_priest,2,1,4
18,18,wc_u_human_warrior,1,0,2
18,18,wc_u_orc_guardian,2,2,8
18,18,wc_u_orc_rogue,2,4,1
18,18,wc_u_orc_warrior,1,5,1
18,18,wc_u_orc_warrior,2,5,4
18,18,wc_u_dwarf_warrior,1,0,2
18,18,wc_u_elf_ranger,2,4,6
18,18,wc_u_elf_rogue,1,4,2
18,18,wc_u_halfling_mage,2,0,3
18,18,wc_u_halfling_ranger,2,5,5
18,18,wc_u_halfling_warrior,2,2,4
18,18,wc_u_human_guardian,2,2,2
18,19,wc_u_dwarf_warrior,1,0,1
18,19,wc_u_dwarf_warrior,2,0,2
18,19,wc_u_elf_ranger,2,4,8
18,19,wc_u_elf_rogue,1,4,1
18,19,wc_u_halfling_ranger,2,5,6
18,19,wc_u_halfling_warrior,2,2,1
18,19,wc_u_human_mage,2,0,4
18,19,wc_u_human_warrior,1,0,1
18,19,wc_u_dragonkin_guardian,1,2,3
18,19,wc_u_dwarf_warrior,1,0,3
18,19,wc_u_elf_ranger,2,4,3
18,19,wc_u_elf_rogue,1,4,3
18,19,wc_u_halfling_ranger,2,5,3
18,19,wc_u_human_guardian,2,2,2
18,19,wc_u_human_warrior,1,0,3
18,19,wc_u_human_warrior,2,0,3
18,19,wc_u_orc_guardian,2,2,3
18,19,wc_u_orc_rogue,2,4,1
18,19,wc_u_orc_warrior,1,5,1
18,19,wc_u_orc_warrior,2,5,3
18,19,wc_u_dragonkin_guardian,2,2,2
18,19,wc_u_dwarf_warrior,2,0,9
18,19,wc_u_elf_ranger,2,4,1
18,19,wc_u_elf_rogue,2,4,4
18,19,wc_u_halfling_mage,2,0,10
18,19,wc_u_halfling_ranger,2,5,2
18,19,wc_u_halfling_warrior,2,2,5
18,19,wc_u_human_guardian,2,2,4
18,19,wc_u_human_priest,2,1,5
18,19,wc_u_orc_guardian,2,2,3
18,19,wc_u_orc_warrior,2,5,3
18,20,wc_n_stoneback,1,2,2
18,20,wc_n_warden,1,0,2
18,20,wc_u_dwarf_warrior,2,0,1
18,20,wc_u_elf_ranger,2,4,4
18,20,wc_u_halfling_ranger,2,5,3
18,20,wc_u_human_mage,2,0,1
18,20,wc_n_stoneback,1,2,3
18,20,wc_n_warden,1,0,7
18,20,wc_u_elf_rogue,1,4,2
18,20,wc_u_human_warrior,1,0,3
18,20,wc_u_orc_guardian,2,2,5
18,20,wc_u_orc_rogue,2,4,3
18,20,wc_u_orc_warrior,1,5,1
18,20,wc_u_orc_warrior,2,5,1
18,20,wc_n_stoneback,1,2,4
18,20,wc_n_warden,1,0,9
18,20,wc_u_dragonkin_guardian,2,2,3
18,20,wc_u_elf_rogue,2,4,2
18,20,wc_u_human_guardian,2,2,1
18,20,wc_u_human_priest,2,1,5
18,20,wc_u_orc_guardian,2,2,5
18,20,wc_u_orc_warrior,2,5,4
18,20,wc_n_stoneback,1,2,2
18,20,wc_n_warden,1,0,5
18,20,wc_u_dwarf_warrior,1,0,1
18,20,wc_u_elf_ranger,2,4,5
18,20,wc_u_elf_rogue,1,4,1
18,20,wc_u_halfling_ranger,2,5,3
18,20,wc_u_halfling_warrior,2,2,1
18,20,wc_n_stoneback,1,2,3
18,20,wc_n_warden,1,0,6
18,20,wc_u_dragonkin_guardian,1,2,1
18,20,wc_u_halfling_ranger,2,5,3
18,20,wc_u_human_guardian,2,2,3
18,20,wc_u_human_warrior,2,0,2
18,20,wc_n_stoneback,1,2,2
18,20,wc_n_warden,1,0,6
18,20,wc_u_dwarf_warrior,2,0,1
18,20,wc_u_elf_ranger,2,4,1
18,20,wc_u_halfling_mage,2,0,3
18,20,wc_u_halfling_ranger,2,5,3
18,20,wc_u_halfling_warrior,2,2,2
18,20,wc_u_human_guardian,2,2,1
18,21,wc_u_dragonkin_guardian,2,2,2
18,21,wc_u_dwarf_warrior,1,0,4
18,21,wc_u_elf_ranger,2,4,4
18,21,wc_u_elf_rogue,1,4,2
18,21,wc_u_elf_rogue,2,4,4
18,21,wc_u_halfling_ranger,2,5,2
18,21,wc_u_halfling_warrior,2,2,2
18,21,wc_u_human_guardian,2,2,3
18,21,wc_u_human_priest,2,1,4
18,21,wc_u_orc_guardian,2,2,3
18,21,wc_u_orc_warrior,2,5,3
18,21,wc_u_dragonkin_guardian,2,2,1
18,21,wc_u_dwarf_warrior,2,0,4
18,21,wc_u_elf_ranger,2,4,5
18,21,wc_u_elf_rogue,2,4,2
18,21,wc_u_halfling_ranger,2,5,4
18,21,wc_u_human_guardian,2,2,5
18,21,wc_u_human_mage,2,0,8
18,21,wc_u_human_priest,2,1,4
18,21,wc_u_human_warrior,1,0,1
18,21,wc_u_orc_guardian,2,2,2
18,21,wc_u_orc_warrior,2,5,1
18,21,wc_u_dragonkin_guardian,1,2,2
18,21,wc_u_dwarf_warrior,1,0,3
18,21,wc_u_dwarf_warrior,2,0,3
18,21,wc_u_elf_ranger,2,4,4
18,21,wc_u_halfling_mage,2,0,6
18,21,wc_u_halfling_ranger,2,5,7
18,21,wc_u_halfling_warrior,2,2,3
18,21,wc_u_human_guardian,2,2,2
18,21,wc_u_human_warrior,2,0,2
18,22,wc_u_dwarf_warrior,1,0,1
18,22,wc_u_dwarf_warrior,2,0,1
18,22,wc_u_elf_ranger,2,4,7
18,22,wc_u_elf_rogue,1,4,1
18,22,wc_u_halfling_ranger,2,5,4
18,22,wc_u_halfling_warrior,2,2,1
18,22,wc_u_human_mage,2,0,2
18,22,wc_u_human_warrior,1,0,1
18,22,wc_u_dragonkin_guardian,2,2,4
18,22,wc_u_dwarf_warrior,2,0,6
18,22,wc_u_elf_ranger,2,4,1
18,22,wc_u_elf_rogue,2,4,4
18,22,wc_u_halfling_mage,2,0,8
18,22,wc_u_halfling_ranger,2,5,4
18,22,wc_u_halfling_warrior,2,2,3
18,22,wc_u_human_guardian,2,2,5
18,22,wc_u_human_priest,2,1,5
18,22,wc_u_orc_guardian,2,2,3
18,22,wc_u_orc_warrior,2,5,3
18,23,wc_u_dragonkin_guardian,2,2,1
18,23,wc_u_dwarf_warrior,2,0,4
18,23,wc_u_elf_ranger,2,4,5
18,23,wc_u_elf_rogue,2,4,3
18,23,wc_u_halfling_ranger,2,5,1
18,23,wc_u_human_guardian,2,2,4
18,23,wc_u_human_mage,2,0,7
18,23,wc_u_human_priest,2,1,5
18,23,wc_u_human_warrior,1,0,2
18,23,wc_u_orc_guardian,2,2,1
18,23,wc_u_orc_warrior,2,5,4
18,23,wc_u_elf_ranger,2,4,5
18,23,wc_u_halfling_mage,2,0,4
18,23,wc_u_halfling_ranger,2,5,6
18,23,wc_u_halfling_warrior,2,2,4
18,23,wc_u_human_guardian,2,2,1
18,23,wc_u_human_mage,2,0,4
18,23,wc_u_human_warrior,1,0,1
18,24,wc_u_dragonkin_guardian,2,2,2
18,24,wc_u_dwarf_warrior,2,0,9
18,24,wc_u_elf_ranger,2,4,1
18,24,wc_u_elf_rogue,2,4,5
18,24,wc_u_halfling_mage,2,0,7
18,24,wc_u_halfling_ranger,2,5,3
18,24,wc_u_halfling_warrior,2,2,4
18,24,wc_u_human_guardian,2,2,3
18,24,wc_u_human_priest,2,1,5
18,24,wc_u_orc_guardian,2,2,4
18,24,wc_u_orc_warrior,2,5,5
18,24,wc_u_dragonkin_guardian,2,2,4
18,24,wc_u_dwarf_warrior,2,0,4
18,24,wc_u_elf_ranger,2,4,7
18,24,wc_u_elf_rogue,2,4,3
18,24,wc_u_halfling_ranger,2,5,5
18,24,wc_u_human_guardian,2,2,1
18,24,wc_u_human_mage,2,0,4
18,24,wc_u_human_priest,2,1,5
18,24,wc_u_human_warrior,1,0,2
18,24,wc_u_orc_guardian,2,2,7
18,24,wc_u_orc_warrior,2,5,2
18,25,wc_n_prowler,1,4,3
18,25,wc_n_sentinel,1,3,1
18,25,wc_n_stoneback,1,2,1
18,25,wc_n_wisp,1,0,2
18,25,wc_u_dwarf_warrior,2,0,2
18,25,wc_u_elf_ranger,2,4,4
18,25,wc_u_halfling_ranger,2,5,3
18,25,wc_u_human_mage,2,0,5
18,25,wc_u_human_warrior,1,0,1
18,25,wc_n_prowler,1,4,6
18,25,wc_n_sentinel,1,3,9
18,25,wc_n_stoneback,1,2,2
18,25,wc_n_wisp,1,0,1
18,25,wc_u_dragonkin_guardian,2,2,1
18,25,wc_u_elf_rogue,2,4,4
18,25,wc_u_human_guardian,2,2,4
18,25,wc_u_human_priest,2,1,2
18,25,wc_u_orc_guardian,2,2,6
18,25,wc_u_orc_warrior,2,5,3
18,25,wc_n_prowler,1,4,3
18,25,wc_n_sentinel,1,3,2
18,25,wc_n_stoneback,1,2,3
18,25,wc_n_wisp,1,0,4
18,25,wc_u_dwarf_warrior,2,0,2
18,25,wc_u_elf_ranger,2,4,3
18,25,wc_u_halfling_mage,2,0,2
18,25,wc_u_halfling_ranger,2,5,4
18,25,wc_u_halfling_warrior,2,2,2
18,25,wc_u_human_guardian,2,2,3
18,26,wc_u_elf_ranger,2,4,4
18,26,wc_u_halfling_mage,2,0,4
18,26,wc_u_halfling_ranger,2,5,7
18,26,wc_u_halfling_warrior,2,2,3
18,26,wc_u_human_guardian,2,2,1
18,26,wc_u_human_mage,2,0,4
18,26,wc_u_human_warrior,1,0,1
18,26,wc_u_dragonkin_guardian,2,2,1
18,26,wc_u_dwarf_warrior,2,0,5
18,26,wc_u_elf_ranger,2,4,2
18,26,wc_u_elf_rogue,2,4,3
18,26,wc_u_halfling_mage,2,0,8
18,26,wc_u_halfling_ranger,2,5,4
18,26,wc_u_halfling_warrior,2,2,5
18,26,wc_u_human_guardian,2,2,9
18,26,wc_u_human_priest,2,1,5
18,26,wc_u_orc_guardian,2,2,2
18,26,wc_u_orc_warrior,2,5,2
18,27,wc_u_dragonkin_guardian,2,2,1
18,27,wc_u_dwarf_warrior,2,0,6
18,27,wc_u_elf_ranger,2,4,5
18,27,wc_u_elf_rogue,2,4,3
18,27,wc_u_halfling_ranger,2,5,3
18,27,wc_u_human_guardian,2,2,5
18,27,wc_u_human_mage,2,0,7
18,27,wc_u_human_priest,2,1,5
18,27,wc_u_human_warrior,1,0,1
18,27,wc_u_orc_guardian,2,2,5
18,27,wc_u_orc_warrior,2,5,4
18,27,wc_u_elf_ranger,2,4,4
18,27,wc_u_halfling_mage,2,0,6
18,27,wc_u_halfling_ranger,2,5,6
18,27,wc_u_halfling_warrior,2,2,2
18,27,wc_u_human_guardian,2,2,1
18,27,wc_u_human_mage,2,0,4
18,27,wc_u_human_warrior,1,0,1
18,28,wc_u_dwarf_warrior,2,0,4
18,28,wc_u_elf_ranger,2,4,6
18,28,wc_u_halfling_mage,2,0,4
18,28,wc_u_halfling_ranger,2,5,7
18,28,wc_u_halfling_warrior,2,2,1
18,28,wc_u_human_guardian,2,2,3
18,28,wc_u_dragonkin_guardian,2,2,4
18,28,wc_u_dwarf_warrior,2,0,6
18,28,wc_u_elf_ranger,2,4,1
18,28,wc_u_elf_rogue,2,4,4
18,28,wc_u_halfling_mage,2,0,8
18,28,wc_u_halfling_ranger,2,5,4
18,28,wc_u_halfling_warrior,2,2,3
18,28,wc_u_human_guardian,2,2,5
18,28,wc_u_human_priest,2,1,5
18,28,wc_u_orc_guardian,2,2,3
18,28,wc_u_orc_warrior,2,5,3
18,29,wc_u_dragonkin_guardian,2,2,1
18,29,wc_u_dwarf_warrior,2,0,5
18,29,wc_u_elf_ranger,2,4,2
18,29,wc_u_elf_rogue,2,4,3
18,29,wc_u_halfling_mage,2,0,9
18,29,wc_u_halfling_ranger,2,5,5
18,29,wc_u_halfling_warrior,2,2,5
18,29,wc_u_human_guardian,2,2,9
18,29,wc_u_human_priest,2,1,5
18,29,wc_u_orc_guardian,2,2,2
18,29,wc_u_orc_warrior,2,5,2
18,30,wc_n_sentinel,1,3,14
18,30,wc_n_wisp,1,0,5
18,30,wc_u_dragonkin_guardian,2,2,3
18,30,wc_u_elf_rogue,2,4,4
18,30,wc_u_human_guardian,2,2,1
18,30,wc_u_human_priest,2,1,5
18,30,wc_u_orc_guardian,2,2,6
18,30,wc_u_orc_warrior,2,5,2
18,30,wc_n_sentinel,1,3,4
18,30,wc_n_wisp,1,0,3
18,30,wc_u_dwarf_warrior,2,0,1
18,30,wc_u_elf_ranger,2,4,2
18,30,wc_u_halfling_mage,2,0,2
18,30,wc_u_halfling_ranger,2,5,2
18,30,wc_u_halfling_warrior,2,2,2
18,30,wc_u_human_guardian,2,2,1
18,31,wc_u_dragonkin_guardian,2,2,1
18,31,wc_u_dwarf_warrior,2,0,4
18,31,wc_u_elf_ranger,2,4,2
18,31,wc_u_elf_rogue,2,4,2
18,31,wc_u_halfling_mage,2,0,7
18,31,wc_u_halfling_ranger,2,5,5
18,31,wc_u_halfling_warrior,2,2,2
18,31,wc_u_human_guardian,2,2,9
18,31,wc_u_human_priest,2,1,5
18,31,wc_u_orc_guardian,2,2,5
18,31,wc_u_orc_warrior,2,5,3
18,32,wc_u_dragonkin_guardian,2,2,1
18,32,wc_u_dwarf_warrior,2,0,5
18,32,wc_u_elf_ranger,2,4,1
18,32,wc_u_elf_rogue,2,4,2
18,32,wc_u_halfling_mage,2,0,8
18,32,wc_u_halfling_ranger,2,5,5
18,32,wc_u_halfling_warrior,2,2,3
18,32,wc_u_human_guardian,2,2,8
18,32,wc_u_human_priest,2,1,6
18,32,wc_u_orc_guardian,2,2,3
18,32,wc_u_orc_warrior,2,5,3
19,1,wc_u_elf_ranger,1,4,1
19,1,wc_u_human_guardian,1,2,1
19,1,wc_u_elf_ranger,1,4,1
19,1,wc_u_halfling_warrior,1,2,1
19,1,wc_u_human_guardian,1,2,1
19,1,wc_u_orc_warrior,1,5,1
19,1,wc_u_dwarf_guardian,1,3,1
19,1,wc_u_orc_guardian,1,2,2
19,1,wc_u_dwarf_guardian,1,3,1
19,1,wc_u_halfling_ranger,1,5,1
19,1,wc_u_orc_warrior,1,5,1
19,1,wc_u_dragonkin_priest,1,2,1
19,1,wc_u_dwarf_guardian,1,3,1
19,1,wc_u_halfling_mage,1,0,1
19,1,wc_u_halfling_ranger,1,5,1
19,2,wc_u_dwarf_guardian,1,3,1
19,2,wc_u_dwarf_ranger,1,0,1
19,2,wc_u_human_guardian,1,2,1
19,2,wc_u_orc_warrior,1,5,1
19,2,wc_u_halfling_mage,1,0,1
19,2,wc_u_halfling_warrior,1,2,1
19,2,wc_u_human_warrior,1,0,1
19,2,wc_u_orc_warrior,1,5,1
19,2,wc_u_human_guardian,1,2,1
19,2,wc_u_human_warrior,1,0,1
19,2,wc_u_halfling_mage,1,0,1
19,2,wc_u_human_mage,1,0,1
19,2,wc_u_orc_warrior,2,5,1
19,2,wc_u_dwarf_ranger,1,0,1
19,2,wc_u_human_guardian,1,2,1
19,2,wc_u_orc_warrior,1,5,1
19,2,wc_u_orc_guardian,1,2,2
19,2,wc_u_orc_rogue,1,4,1
19,2,wc_u_dragonkin_ranger,1,0,1
19,2,wc_u_human_guardian,1,2,1
19,2,wc_u_orc_warrior,1,5,1
19,2,wc_u_human_guardian,1,2,2
19,2,wc_u_orc_guardian,1,2,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_dwarf_guardian,1,3,1
19,3,wc_u_dwarf_ranger,1,0,1
19,3,wc_u_human_guardian,1,2,1
19,3,wc_u_orc_warrior,1,5,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_dwarf_ranger,1,0,1
19,3,wc_u_halfling_mage,1,0,1
19,3,wc_u_halfling_ranger,2,5,1
19,3,wc_u_orc_warrior,1,5,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_dwarf_guardian,1,3,1
19,3,wc_u_human_guardian,1,2,2
19,3,wc_u_human_warrior,1,0,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_halfling_mage,1,0,1
19,3,wc_u_halfling_rogue,1,3,1
19,3,wc_u_orc_rogue,1,4,1
19,3,wc_u_orc_warrior,2,5,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_dwarf_ranger,1,0,1
19,3,wc_u_human_guardian,1,2,1
19,3,wc_u_orc_warrior,1,5,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_dwarf_guardian,1,3,1
19,3,wc_u_dwarf_warrior,1,0,1
19,3,wc_u_orc_guardian,1,2,1
19,3,wc_u_orc_rogue,1,4,1
19,3,wc_u_orc_warrior,1,5,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_dragonkin_ranger,1,0,1
19,3,wc_u_human_guardian,1,2,2
19,3,wc_u_human_priest,2,1,1
19,3,wc_n_wisp,1,0,1
19,3,wc_u_elf_rogue,1,4,1
19,3,wc_u_human_guardian,2,2,1
19,3,wc_u_orc_guardian,1,2,1
19,4,wc_u_dwarf_guardian,1,3,1
19,4,wc_u_dwarf_ranger,1,0,8
19,4,wc_u_dwarf_warrior,1,0,2
19,4,wc_u_halfling_ranger,2,5,3
19,4,wc_u_human_guardian,1,2,3
19,4,wc_u_human_warrior,1,0,1
19,4,wc_u_orc_mage,1,0,4
19,4,wc_u_orc_warrior,1,5,3
19,4,wc_u_dragonkin_guardian,1,2,2
19,4,wc_u_dwarf_guardian,1,3,13
19,4,wc_u_dwarf_priest,1,1,2
19,4,wc_u_dwarf_ranger,1,0,5
19,4,wc_u_elf_ranger,2,4,1
19,4,wc_u_human_guardian,1,2,7
19,4,wc_u_orc_warrior,1,5,4
19,4,wc_u_dwarf_guardian,1,3,5
19,4,wc_u_dwarf_ranger,1,0,3
19,4,wc_u_dwarf_warrior,1,0,4
19,4,wc_u_elf_rogue,1,4,3
19,4,wc_u_halfling_mage,1,0,5
19,4,wc_u_halfling_rogue,1,3,1
19,4,wc_u_human_guardian,2,2,2
19,4,wc_u_orc_guardian,1,2,2
19,4,wc_u_orc_rogue,1,4,1
19,4,wc_u_orc_warrior,2,5,3
19,4,wc_u_dwarf_guardian,1,3,10
19,4,wc_u_dwarf_warrior,1,0,14
19,4,wc_u_human_guardian,1,2,10
19,4,wc_u_human_priest,2,1,5
19,4,wc_u_orc_guardian,1,2,10
19,4,wc_u_orc_rogue,1,4,2
19,4,wc_u_orc_warrior,1,5,3
19,5,wc_n_stoneback,1,2,1
19,5,wc_u_dwarf_guardian,1,3,1
19,5,wc_u_dwarf_ranger,1,0,2
19,5,wc_u_dwarf_warrior,1,0,1
19,5,wc_u_human_guardian,1,2,1
19,5,wc_u_orc_warrior,1,5,1
19,5,wc_u_halfling_ranger,2,5,1
19,5,wc_u_human_warrior,1,0,1
19,5,wc_u_orc_mage,1,0,1
19,5,wc_u_orc_warrior,1,5,1
19,5,wc_n_stoneback,1,2,2
19,5,wc_u_dragonkin_guardian,1,2,3
19,5,wc_u_dwarf_guardian,1,3,3
19,5,wc_u_human_guardian,1,2,3
19,5,wc_u_orc_guardian,1,2,8
19,5,wc_u_halfling_rogue,1,3,1
19,5,wc_u_orc_rogue,1,4,1
19,5,wc_u_orc_warrior,2,5,1
19,5,wc_u_dwarf_guardian,1,3,1
19,5,wc_u_dwarf_ranger,1,0,1
19,5,wc_u_elf_ranger,2,4,1
19,5,wc_u_human_guardian,1,2,1
19,5,wc_u_orc_warrior,1,5,1
19,5,wc_u_dwarf_guardian,1,3,1
19,5,wc_u_dwarf_warrior,1,0,1
19,5,wc_u_halfling_ranger,2,5,1
19,5,wc_u_orc_guardian,1,2,2
19,5,wc_u_orc_warrior,1,5,1
19,5,wc_u_dwarf_guardian,1,3,1
19,5,wc_u_dwarf_warrior,1,0,2
19,5,wc_u_human_guardian,1,2,4
19,5,wc_u_human_priest,2,1,2
19,5,wc_n_stoneback,1,2,1
19,5,wc_u_dragonkin_priest,2,2,1
19,5,wc_u_dwarf_warrior,1,0,1
19,5,wc_u_elf_rogue,1,4,1
19,5,wc_u_human_guardian,2,2,1
19,5,wc_u_orc_guardian,1,2,2
19,6,wc_u_dragonkin_guardian,1,2,2
19,6,wc_u_dwarf_guardian,2,3,9
19,6,wc_u_dwarf_warrior,1,0,3
19,6,wc_u_halfling_ranger,2,5,5
19,6,wc_u_halfling_warrior,2,2,5
19,6,wc_u_human_guardian,1,2,11
19,6,wc_u_orc_guardian,1,2,6
19,6,wc_u_orc_warrior,2,5,4
19,6,wc_u_dwarf_ranger,1,0,7
19,6,wc_u_halfling_ranger,2,5,2
19,6,wc_u_halfling_rogue,1,3,2
19,6,wc_u_human_warrior,1,0,1
19,6,wc_u_orc_mage,1,0,3
19,6,wc_u_orc_rogue,1,4,1
19,6,wc_u_orc_warrior,2,5,1
19,6,wc_u_dwarf_guardian,1,3,6
19,6,wc_u_dwarf_ranger,1,0,5
19,6,wc_u_dwarf_warrior,1,0,5
19,6,wc_u_elf_ranger,2,4,1
19,6,wc_u_halfling_ranger,2,5,4
19,6,wc_u_human_guardian,1,2,4
19,6,wc_u_human_priest,2,1,1
19,6,wc_u_orc_guardian,1,2,4
19,6,wc_u_orc_warrior,1,5,1
19,6,wc_u_dragonkin_priest,2,2,5
19,6,wc_u_dwarf_guardian,1,3,4
19,6,wc_u_dwarf_warrior,1,0,8
19,6,wc_u_elf_ranger,2,4,4
19,6,wc_u_halfling_ranger,2,5,5
19,6,wc_u_human_guardian,1,2,4
19,6,wc_u_human_guardian,2,2,2
19,6,wc_u_human_priest,2,1,5
19,6,wc_u_orc_guardian,1,2,7
19,7,wc_u_dwarf_guardian,1,3,4
19,7,wc_u_dwarf_guardian,2,3,3
19,7,wc_u_dwarf_warrior,1,0,9
19,7,wc_u_halfling_ranger,2,5,10
19,7,wc_u_halfling_warrior,2,2,5
19,7,wc_u_human_guardian,1,2,4
19,7,wc_u_human_priest,2,1,5
19,7,wc_u_human_warrior,1,0,1
19,7,wc_u_orc_guardian,1,2,5
19,7,wc_u_orc_warrior,2,5,1
19,7,wc_u_dragonkin_priest,2,2,4
19,7,wc_u_dwarf_guardian,1,3,3
19,7,wc_u_dwarf_ranger,1,0,5
19,7,wc_u_dwarf_warrior,1,0,5
19,7,wc_u_halfling_ranger,2,5,8
19,7,wc_u_human_guardian,2,2,4
19,7,wc_u_human_warrior,1,0,1
19,7,wc_u_orc_guardian,1,2,2
19,7,wc_u_orc_mage,1,0,2
19,7,wc_u_orc_warrior,1,5,2
19,7,wc_u_dragonkin_guardian,1,2,6
19,7,wc_u_dwarf_guardian,1,3,2
19,7,wc_u_dwarf_warrior,1,0,8
19,7,wc_u_elf_ranger,2,4,2
